"Time (ns)","RMSD (Å)"
31.01,2.11473
31.02,2.15108
31.03,2.1082
31.04,2.12408
31.05,2.13374
31.06,2.11768
31.07,2.1628
31.08,2.09187
31.09,2.14873
31.1,2.05845
31.11,2.06378
31.12,2.10113
31.13,2.12667
31.14,2.17595
31.15,2.14412
31.16,2.1357
31.17,2.16837
31.18,2.16304
31.19,2.16624
31.2,2.14109
31.21,2.23968
31.22,2.1374
31.23,2.1389
31.24,2.13894
31.25,2.22134
31.26,2.24209
31.27,2.28996
31.28,2.2429
31.29,2.14815
31.3,2.06378
31.31,2.0925
31.32,2.10824
31.33,2.16968
31.34,2.14646
31.35,2.21922
31.36,2.16362
31.37,2.23981
31.38,2.19902
31.39,2.1251
31.4,2.2011
31.41,2.29984
31.42,2.24274
31.43,2.17477
31.44,2.24246
31.45,2.20761
31.46,2.14472
31.47,2.18403
31.48,2.28146
31.49,2.22844
31.5,2.19774
31.51,2.16761
31.52,2.1188
31.53,2.16004
31.54,2.12727
31.55,2.15325
31.56,2.24636
31.57,2.27379
31.58,2.22477
31.59,2.12604
31.6,2.10511
31.61,2.07658
31.62,2.07089
31.63,2.18197
31.64,2.06691
31.65,2.06666
31.66,2.19997
31.67,2.11015
31.68,2.15616
31.69,2.08787
31.7,2.23668
31.71,2.14209
31.72,2.09022
31.73,2.13082
31.74,2.21181
31.75,2.0747
31.76,2.04078
31.77,2.19645
31.78,2.22466
31.79,2.22946
31.8,2.20602
31.81,2.19457
31.82,2.30532
31.83,2.29547
31.84,2.35089
31.85,2.22739
31.86,2.18301
31.87,2.21834
31.88,2.2582
31.89,2.22284
31.9,2.19642
31.91,2.20905
31.92,2.19341
31.93,2.19938
31.94,2.16819
31.95,2.26304
31.96,2.19902
31.97,2.26219
31.98,2.22201
31.99,2.13054
32,2.22269
32.01,2.29178
32.02,2.15694
32.03,2.20596
32.04,2.29668
32.05,2.14705
32.06,2.22096
32.07,2.16422
32.08,2.18217
32.09,2.18235
32.1,2.10969
32.11,2.08182
32.12,2.19469
32.13,2.22929
32.14,2.17932
32.15,2.21819
32.16,2.21583
32.17,2.31533
32.18,2.30476
32.19,2.2901
32.2,2.25984
32.21,2.34865
32.22,2.22438
32.23,2.23762
32.24,2.26743
32.25,2.19224
32.26,2.26693
32.27,2.18053
32.28,2.24776
32.29,2.23195
32.3,2.29145
32.31,2.2422
32.32,2.20742
32.33,2.18997
32.34,2.20897
32.35,2.2456
32.36,2.19663
32.37,2.20121
32.38,2.17475
32.39,2.27158
32.4,2.21646
32.41,2.22654
32.42,2.28365
32.43,2.20841
32.44,2.19169
32.45,2.26761
32.46,2.16523
32.47,2.12321
32.48,2.19584
32.49,2.15957
32.5,2.23115
32.51,2.13499
32.52,2.1687
32.53,2.25672
32.54,2.17796
32.55,2.18914
32.56,2.29032
32.57,2.3453
32.58,2.31302
32.59,2.25441
32.6,2.24474
32.61,2.22064
32.62,2.12049
32.63,2.07717
32.64,2.09346
32.65,2.13557
32.66,2.23096
32.67,2.15671
32.68,2.179
32.69,2.22798
32.7,2.14463
32.71,2.20015
32.72,2.20715
32.73,2.12493
32.74,2.17916
32.75,2.19485
32.76,2.20314
32.77,2.1372
32.78,2.20266
32.79,2.23957
32.8,2.26278
32.81,2.22202
32.82,2.21159
32.83,2.25498
32.84,2.17418
32.85,2.21814
32.86,2.20498
32.87,2.19717
32.88,2.22672
32.89,2.25597
32.9,2.24136
32.91,2.20363
32.92,2.1921
32.93,2.18324
32.94,2.19732
32.95,2.21569
32.96,2.22376
32.97,2.19885
32.98,2.15959
32.99,2.16645
33,2.16653
33.01,2.1697
33.02,2.11907
33.03,2.17354
33.04,2.15984
33.05,2.12742
33.06,2.13164
33.07,2.15976
33.08,2.21858
33.09,2.10267
33.1,2.20292
33.11,2.15062
33.12,2.19066
33.13,2.23509
33.14,2.19023
33.15,2.19858
33.16,2.16301
33.17,2.12351
33.18,2.17019
33.19,2.08262
33.2,2.10806
33.21,2.18947
33.22,2.07166
33.23,2.03853
33.24,2.15115
33.25,2.09736
33.26,2.00247
33.27,2.02199
33.28,2.08692
33.29,2.12043
33.3,2.10616
33.31,2.0785
33.32,2.09551
33.33,2.13029
33.34,2.10206
33.35,2.1193
33.36,2.19945
33.37,2.16375
33.38,2.18555
33.39,2.24615
33.4,2.13239
33.41,2.11286
33.42,2.16643
33.43,2.19482
33.44,2.18209
33.45,2.20528
33.46,2.13919
33.47,2.18591
33.48,2.1705
33.49,2.17281
33.5,2.17555
33.51,2.18085
33.52,2.21731
33.53,2.18895
33.54,2.14847
33.55,2.19865
33.56,2.21658
33.57,2.24179
33.58,2.24034
33.59,2.17888
33.6,2.26683
33.61,2.21901
33.62,2.17898
33.63,2.18744
33.64,2.12638
33.65,2.201
33.66,2.09743
33.67,2.13152
33.68,2.15698
33.69,2.02972
33.7,2.08682
33.71,2.12122
33.72,2.13353
33.73,2.17193
33.74,2.15899
33.75,2.06705
33.76,2.14152
33.77,2.00458
33.78,1.99782
33.79,2.01475
33.8,2.00909
33.81,2.07877
33.82,2.07409
33.83,2.02169
33.84,2.07085
33.85,2.0537
33.86,2.11705
33.87,2.10964
33.88,2.1329
33.89,2.2182
33.9,2.17933
33.91,2.10806
33.92,2.21311
33.93,2.034
33.94,2.11004
33.95,2.08431
33.96,2.10846
33.97,2.0469
33.98,2.104
33.99,2.05976
34,2.01286
34.01,2.15653
34.02,2.0331
34.03,2.05706
34.04,2.12957
34.05,2.13787
34.06,2.15361
34.07,2.13375
34.08,2.06749
34.09,2.03234
34.1,1.94316
34.11,1.96724
34.12,1.93261
34.13,2.21748
34.14,2.15313
34.15,2.06075
34.16,2.0295
34.17,2.05874
34.18,2.05167
34.19,2.12308
34.2,2.13867
34.21,2.04592
34.22,1.99024
34.23,1.96649
34.24,1.97609
34.25,2.01281
34.26,2.02058
34.27,2.01717
34.28,2.08865
34.29,2.06686
34.3,2.06855
34.31,2.01895
34.32,2.0477
34.33,2.18719
34.34,2.21218
34.35,2.11208
34.36,2.12466
34.37,2.1128
34.38,1.98518
34.39,2.08064
34.4,2.00799
34.41,2.04887
34.42,2.07748
34.43,1.963
34.44,2.0997
34.45,2.08522
34.46,2.06688
34.47,2.01576
34.48,2.01489
34.49,1.9908
34.5,2.02277
34.51,1.96278
34.52,2.02766
34.53,2.1045
34.54,2.1505
34.55,2.16331
34.56,2.14411
34.57,2.22262
34.58,2.15969
34.59,2.08004
34.6,2.10521
34.61,1.94192
34.62,1.90888
34.63,2.04626
34.64,1.96759
34.65,2.08943
34.66,2.0029
34.67,1.98678
34.68,1.93906
34.69,1.92342
34.7,1.83058
34.71,1.89321
34.72,1.96931
34.73,1.92864
34.74,1.90041
34.75,1.86553
34.76,1.94121
34.77,2.05003
34.78,2.0633
34.79,2.04613
34.8,1.94527
34.81,1.99732
34.82,1.99668
34.83,1.92675
34.84,1.93488
34.85,1.84861
34.86,1.81715
34.87,1.87535
34.88,1.88268
34.89,1.87707
34.9,1.8776
34.91,1.85097
34.92,1.77748
34.93,1.73205
34.94,1.85282
34.95,1.90406
34.96,1.82547
34.97,1.88622
34.98,1.83674
34.99,1.87017
35,1.81394
35.01,1.79944
35.02,1.75289
35.03,1.70487
35.04,1.73631
35.05,1.81805
35.06,1.81945
35.07,1.81203
35.08,1.88515
35.09,1.91278
35.1,1.94035
35.11,2.08975
35.12,1.98538
35.13,2.01708
35.14,1.93979
35.15,2.12291
35.16,2.07234
35.17,2.09159
35.18,2.03394
35.19,2.19633
35.2,2.17108
35.21,2.12001
35.22,2.06266
35.23,2.14834
35.24,2.06817
35.25,2.15015
35.26,2.1158
35.27,1.99079
35.28,1.98514
35.29,1.91382
35.3,1.94372
35.31,1.8983
35.32,1.97172
35.33,1.99435
35.34,1.90582
35.35,1.98555
35.36,1.94812
35.37,1.95849
35.38,1.89169
35.39,1.8834
35.4,1.85693
35.41,1.88397
35.42,1.92734
35.43,2.03813
35.44,1.88891
35.45,2.07121
35.46,2.01194
35.47,2.03205
35.48,2.04857
35.49,1.88741
35.5,1.94511
35.51,1.99074
35.52,1.88974
35.53,1.87123
35.54,1.79339
35.55,1.88187
35.56,1.76417
35.57,1.86961
35.58,1.86996
35.59,1.88272
35.6,1.94651
35.61,1.95969
35.62,2.02258
35.63,2.06808
35.64,1.94588
35.65,1.94643
35.66,1.96768
35.67,1.95154
35.68,1.95884
35.69,1.87343
35.7,1.84433
35.71,1.96196
35.72,1.93019
35.73,2.01292
35.74,1.97897
35.75,2.01293
35.76,1.8541
35.77,1.86425
35.78,1.9096
35.79,1.94193
35.8,2.03745
35.81,2.11836
35.82,2.14465
35.83,2.19221
35.84,2.0937
35.85,2.23118
35.86,2.17393
35.87,2.05584
35.88,2.06945
35.89,2.06975
35.9,2.05675
35.91,2.01228
35.92,1.96564
35.93,1.96332
35.94,2.02241
35.95,1.9928
35.96,2.08046
35.97,1.96852
35.98,2.04096
35.99,2.02559
36,1.99037
36.01,2.03678
36.02,1.86189
36.03,1.82958
36.04,1.74881
36.05,1.81136
36.06,1.82893
36.07,1.72295
36.08,1.75987
36.09,1.80431
36.1,1.82739
36.11,1.74243
36.12,1.76107
36.13,1.78691
36.14,1.8741
36.15,1.77705
36.16,1.80799
36.17,1.8214
36.18,1.83064
36.19,1.87103
36.2,1.92408
36.21,1.91976
36.22,1.85332
36.23,1.87966
36.24,1.83816
36.25,1.82659
36.26,1.73807
36.27,1.65329
36.28,1.72846
36.29,1.74983
36.3,1.81377
36.31,1.73178
36.32,1.76215
36.33,1.78239
36.34,1.79027
36.35,1.84316
36.36,1.83519
36.37,1.8726
36.38,1.89665
36.39,1.9044
36.4,1.79226
36.41,1.83184
36.42,1.85721
36.43,1.92454
36.44,2.01825
36.45,2.06652
36.46,1.98551
36.47,1.9753
36.48,1.97868
36.49,1.98003
36.5,1.96592
36.51,1.84123
36.52,1.91023
36.53,1.90795
36.54,1.89717
36.55,1.84436
36.56,1.83196
36.57,1.85669
36.58,1.77387
36.59,1.74915
36.6,1.81985
36.61,1.8422
36.62,1.78589
36.63,1.86722
36.64,1.88511
36.65,1.87541
36.66,1.8342
36.67,1.87551
36.68,1.87007
36.69,1.82433
36.7,1.92269
36.71,1.92361
36.72,1.86716
36.73,1.78397
36.74,1.85711
36.75,1.9119
36.76,1.88591
36.77,1.90152
36.78,1.8675
36.79,1.91407
36.8,1.91858
36.81,1.95083
36.82,1.889
36.83,1.88374
36.84,1.96738
36.85,2.03674
36.86,2.00089
36.87,1.97624
36.88,2.03717
36.89,1.9368
36.9,1.94593
36.91,1.77393
36.92,1.96274
36.93,1.8648
36.94,1.94739
36.95,1.94091
36.96,1.89354
36.97,1.9509
36.98,1.80555
36.99,1.78741
37,1.89335
37.01,1.8716
37.02,1.8834
37.03,1.94602
37.04,1.9394
37.05,1.9568
37.06,1.92233
37.07,2.03145
37.08,2.00015
37.09,1.98282
37.1,1.98436
37.11,1.92732
37.12,1.92567
37.13,1.96596
37.14,1.92734
37.15,1.94245
37.16,1.96214
37.17,1.98895
37.18,1.94691
37.19,1.87622
37.2,1.87217
37.21,1.83168
37.22,1.8927
37.23,1.91191
37.24,2.05312
37.25,2.02103
37.26,1.98045
37.27,1.9507
37.28,1.87994
37.29,1.84324
37.3,1.87482
37.31,1.93188
37.32,2.03758
37.33,2.04317
37.34,2.02857
37.35,2.00741
37.36,1.80305
37.37,1.95445
37.38,1.96679
37.39,1.99792
37.4,1.88321
37.41,1.93776
37.42,1.90461
37.43,1.89673
37.44,1.92028
37.45,1.84421
37.46,1.88864
37.47,1.86916
37.48,1.80108
37.49,1.70519
37.5,1.70215
37.51,1.77779
37.52,1.72889
37.53,1.72532
37.54,1.71972
37.55,1.70084
37.56,1.75482
37.57,1.73951
37.58,1.67217
37.59,1.67898
37.6,1.69203
37.61,1.66703
37.62,1.6921
37.63,1.59726
37.64,1.6624
37.65,1.66527
37.66,1.7019
37.67,1.67719
37.68,1.78204
37.69,1.75343
37.7,1.82116
37.71,1.68078
37.72,1.72894
37.73,1.73274
37.74,1.71087
37.75,1.81697
37.76,1.89132
37.77,1.77213
37.78,1.72108
37.79,1.82161
37.8,1.89802
37.81,1.89385
37.82,1.86589
37.83,1.74899
37.84,1.70444
37.85,1.7793
37.86,1.74573
37.87,1.83227
37.88,1.80443
37.89,1.8041
37.9,1.80736
37.91,1.82979
37.92,1.8359
37.93,1.92093
37.94,1.90946
37.95,1.88781
37.96,1.76177
37.97,1.76291
37.98,1.74228
37.99,1.82348
38,1.85903
38.01,1.86015
38.02,1.84473
38.03,1.93529
38.04,1.87881
38.05,1.97247
38.06,1.90784
38.07,1.99029
38.08,1.98141
38.09,1.89383
38.1,1.82447
38.11,1.79613
38.12,1.87855
38.13,2.07097
38.14,1.90093
38.15,2.00228
38.16,1.87347
38.17,1.94967
38.18,1.86901
38.19,1.87763
38.2,1.79512
38.21,1.78428
38.22,1.78917
38.23,1.70239
38.24,1.70602
38.25,1.71311
38.26,1.69819
38.27,1.68843
38.28,1.74433
38.29,1.68766
38.3,1.73645
38.31,1.69305
38.32,1.78938
38.33,1.77794
38.34,1.94687
38.35,1.9881
38.36,1.89387
38.37,1.88711
38.38,1.95524
38.39,1.88256
38.4,1.77293
38.41,1.74704
38.42,1.7959
38.43,1.7931
38.44,1.79368
38.45,1.7922
38.46,1.85442
38.47,1.78327
38.48,1.87705
38.49,1.93367
38.5,1.73374
38.51,1.84411
38.52,1.81052
38.53,1.77899
38.54,1.74037
38.55,1.88662
38.56,1.83383
38.57,1.96492
38.58,1.81941
38.59,1.74879
38.6,1.84181
38.61,1.76637
38.62,1.85387
38.63,1.67536
38.64,1.85254
38.65,1.80325
38.66,1.75025
38.67,1.8261
38.68,1.84913
38.69,1.79614
38.7,1.79518
38.71,1.90193
38.72,1.91176
38.73,1.82133
38.74,1.81692
38.75,1.93314
38.76,1.91672
38.77,1.92205
38.78,1.93863
38.79,1.85611
38.8,1.85121
38.81,1.75479
38.82,1.78846
38.83,1.80152
38.84,1.82532
38.85,1.83989
38.86,1.86569
38.87,1.80766
38.88,1.74928
38.89,1.71255
38.9,1.72674
38.91,1.67168
38.92,1.81949
38.93,1.74359
38.94,1.79044
38.95,1.79465
38.96,1.80963
38.97,1.84779
38.98,1.83864
38.99,1.75449
39,1.80038
39.01,1.82529
39.02,1.85487
39.03,1.87092
39.04,1.8124
39.05,1.75306
39.06,1.75573
39.07,1.82583
39.08,1.84361
39.09,1.93057
39.1,1.81605
39.11,1.74275
39.12,1.78514
39.13,1.82102
39.14,1.78047
39.15,1.75236
39.16,1.71073
39.17,1.64178
39.18,1.71854
39.19,1.67144
39.2,1.86635
39.21,1.78643
39.22,1.75435
39.23,1.77051
39.24,1.77416
39.25,1.85137
39.26,1.94355
39.27,1.93772
39.28,1.87604
39.29,1.82673
39.3,1.91287
39.31,1.97624
39.32,1.86602
39.33,1.91953
39.34,2.02104
39.35,2.00273
39.36,1.96827
39.37,1.94317
39.38,1.99771
39.39,2.13162
39.4,2.03097
39.41,2.12907
39.42,2.16286
39.43,2.17641
39.44,2.0648
39.45,2.09149
39.46,2.19194
39.47,2.09351
39.48,2.05346
39.49,1.97751
39.5,2.1202
39.51,2.05215
39.52,1.83771
39.53,1.90754
39.54,2.0127
39.55,1.91923
39.56,1.86847
39.57,1.97411
39.58,1.93782
39.59,2.00882
39.6,2.03341
39.61,2.00741
39.62,1.93529
39.63,1.95974
39.64,1.93456
39.65,1.98012
39.66,1.89719
39.67,1.9328
39.68,1.89011
39.69,1.81064
39.7,1.95813
39.71,1.78776
39.72,1.89738
39.73,1.8832
39.74,1.95834
39.75,1.9829
39.76,2.05702
39.77,2.04155
39.78,1.97419
39.79,1.86721
39.8,1.70731
39.81,1.84005
39.82,1.93342
39.83,1.85433
39.84,1.79916
39.85,1.82131
39.86,1.86399
39.87,1.80403
39.88,1.91239
39.89,1.88455
39.9,1.85562
39.91,1.77992
39.92,1.91272
39.93,1.84976
39.94,1.91471
39.95,1.7547
39.96,1.77559
39.97,1.72723
39.98,1.71415
39.99,1.74102
40,1.84691
40.01,1.85311
40.02,1.77931
40.03,1.78046
40.04,1.92306
40.05,1.80175
40.06,1.94923
40.07,1.82556
40.08,1.92792
40.09,1.8189
40.1,1.83507
40.11,1.84765
40.12,1.85265
40.13,1.84861
40.14,1.85839
40.15,1.8396
40.16,1.90087
40.17,1.85674
40.18,1.88833
40.19,1.94975
40.2,1.79401
40.21,1.78567
40.22,1.79774
40.23,1.95983
40.24,1.89845
40.25,1.9644
40.26,1.90541
40.27,1.94498
40.28,1.96769
40.29,1.96092
40.3,2.02284
40.31,2.04054
40.32,1.88243
40.33,2.0109
40.34,2.03047
40.35,1.92541
40.36,1.9649
40.37,1.8951
40.38,1.96701
40.39,1.94318
40.4,1.93005
40.41,1.98552
40.42,1.88984
40.43,1.86484
40.44,2.02363
40.45,2.12993
40.46,2.02545
40.47,1.95174
40.48,2.02148
40.49,2.0879
40.5,2.1407
40.51,2.06675
40.52,2.14885
40.53,2.36476
40.54,2.22611
40.55,2.2014
40.56,2.12774
40.57,1.92398
40.58,1.94695
40.59,1.91201
40.6,1.9495
40.61,2.00478
40.62,2.00437
40.63,1.98955
40.64,1.95075
40.65,1.96728
40.66,1.94478
40.67,1.95376
40.68,1.90483
40.69,1.97671
40.7,1.93835
40.71,1.97226
40.72,1.91163
40.73,2.08257
40.74,2.00137
40.75,1.96533
40.76,2.00752
40.77,2.01896
40.78,2.0516
40.79,2.03771
40.8,2.04652
40.81,1.98915
40.82,2.00129
40.83,1.93224
40.84,1.9055
40.85,1.98291
40.86,1.96007
40.87,1.9688
40.88,2.07467
40.89,2.03048
40.9,2.05053
40.91,2.05884
40.92,2.06611
40.93,1.99225
40.94,2.04064
40.95,1.99922
40.96,2.01445
40.97,1.99732
40.98,1.96181
40.99,1.96222
41,2.00767
41.01,1.93152
41.02,1.84607
41.03,1.93812
41.04,1.91318
41.05,1.92091
41.06,1.86166
41.07,1.83575
41.08,1.9018
41.09,1.85356
41.1,1.88328
41.11,1.83437
41.12,1.94825
41.13,1.88366
41.14,2.04078
41.15,1.97101
41.16,1.96646
41.17,1.89519
41.18,1.91126
41.19,1.98688
41.2,1.95936
41.21,1.94063
41.22,2.0168
41.23,1.9401
41.24,1.99448
41.25,1.93634
41.26,1.84206
41.27,1.90716
41.28,1.86447
41.29,1.89702
41.3,1.99478
41.31,1.87418
41.32,1.97118
41.33,1.93595
41.34,1.96885
41.35,1.98715
41.36,1.88742
41.37,1.89925
41.38,1.97293
41.39,1.94505
41.4,1.89794
41.41,1.99503
41.42,1.86523
41.43,1.87141
41.44,1.90871
41.45,1.90186
41.46,1.92468
41.47,1.91962
41.48,1.94159
41.49,1.93281
41.5,1.90185
41.51,1.94999
41.52,1.93717
41.53,1.8806
41.54,1.89427
41.55,1.80785
41.56,1.86061
41.57,1.83657
41.58,1.8496
41.59,1.88238
41.6,1.85774
41.61,1.87429
41.62,1.85915
41.63,1.93612
41.64,1.95463
41.65,1.95348
41.66,1.87687
41.67,1.91934
41.68,1.91146
41.69,1.9357
41.7,1.92375
41.71,1.95152
41.72,1.93491
41.73,1.89153
41.74,1.92913
41.75,1.98827
41.76,1.95087
41.77,1.95419
41.78,1.94697
41.79,1.95264
41.8,1.91919
41.81,1.98436
41.82,1.94366
41.83,2.02547
41.84,2.01393
41.85,2.03986
41.86,1.94026
41.87,1.93635
41.88,2.04764
41.89,2.06344
41.9,2.07639
41.91,2.07255
41.92,2.02229
41.93,2.05661
41.94,2.09619
41.95,2.11254
41.96,2.12016
41.97,2.02047
41.98,2.11173
41.99,2.24101
42,2.17547
42.01,2.10864
42.02,2.16359
42.03,2.13222
42.04,2.12395
42.05,2.08231
42.06,2.1397
42.07,2.09482
42.08,2.16084
42.09,2.11247
42.1,2.17213
42.11,2.23945
42.12,2.19606
42.13,2.16543
42.14,2.16573
42.15,2.07637
42.16,2.01274
42.17,2.10285
42.18,2.16723
42.19,2.06383
42.2,2.10047
42.21,2.14666
42.22,2.16344
42.23,2.07536
42.24,2.08789
42.25,2.08507
42.26,2.16964
42.27,2.17835
42.28,2.17477
42.29,2.11862
42.3,2.06488
42.31,2.13524
42.32,2.15814
42.33,2.18447
42.34,2.27577
42.35,2.26164
42.36,2.19867
42.37,2.27876
42.38,2.3717
42.39,2.32155
42.4,2.24791
42.41,2.22513
42.42,2.22832
42.43,2.17239
42.44,2.22114
42.45,2.18499
42.46,2.12672
42.47,2.10263
42.48,2.18042
42.49,2.29438
42.5,2.28099
42.51,2.36224
42.52,2.39948
42.53,2.34599
42.54,2.24567
42.55,2.11798
42.56,2.20671
42.57,2.24969
42.58,2.28859
42.59,2.21395
42.6,2.20362
42.61,2.12154
42.62,2.10114
42.63,2.10455
42.64,2.0929
42.65,2.11039
42.66,2.19951
42.67,2.21681
42.68,2.20496
42.69,2.16649
42.7,2.085
42.71,2.19562
42.72,2.24441
42.73,2.1957
42.74,2.23013
42.75,2.20429
42.76,2.20846
42.77,2.33064
42.78,2.2585
42.79,2.34135
42.8,2.25837
42.81,2.23988
42.82,2.3201
42.83,2.33804
42.84,2.2961
42.85,2.30528
42.86,2.27138
42.87,2.30182
42.88,2.37632
42.89,2.32178
42.9,2.37636
42.91,2.3472
42.92,2.35006
42.93,2.30982
42.94,2.32523
42.95,2.38776
42.96,2.2766
42.97,2.3068
42.98,2.35558
42.99,2.25828
43,2.27496
43.01,2.37482
43.02,2.29538
43.03,2.41479
43.04,2.39997
43.05,2.37747
43.06,2.31255
43.07,2.23354
43.08,2.12025
43.09,2.11558
43.1,2.1275
43.11,2.12821
43.12,2.12687
43.13,2.13594
43.14,2.1211
43.15,2.16583
43.16,2.18741
43.17,2.12258
43.18,2.09353
43.19,2.05657
43.2,2.15557
43.21,2.24243
43.22,2.08037
43.23,2.06042
43.24,2.07561
43.25,1.99116
43.26,2.12533
43.27,2.06494
43.28,2.05202
43.29,2.04026
43.3,1.95647
43.31,2.00252
43.32,2.01285
43.33,1.97438
43.34,2.06014
43.35,2.04211
43.36,1.96912
43.37,1.90778
43.38,1.86931
43.39,1.95765
43.4,1.96645
43.41,1.98995
43.42,2.05061
43.43,2.0661
43.44,2.08357
43.45,2.07718
43.46,2.07922
43.47,2.0708
43.48,2.05964
43.49,2.13707
43.5,2.08769
43.51,2.04473
43.52,2.14556
43.53,2.08027
43.54,2.08279
43.55,2.13635
43.56,2.12367
43.57,2.08431
43.58,2.13821
43.59,2.22747
43.6,2.03941
43.61,2.06844
43.62,2.12084
43.63,2.05942
43.64,2.17355
43.65,2.05695
43.66,2.11007
43.67,2.0996
43.68,2.11281
43.69,2.12816
43.7,2.17744
43.71,2.21396
43.72,2.17675
43.73,2.24019
43.74,2.09764
43.75,2.10518
43.76,2.22912
43.77,2.21004
43.78,2.15795
43.79,2.11151
43.8,2.09498
43.81,2.15045
43.82,2.10604
43.83,2.08417
43.84,2.09672
43.85,2.12854
43.86,2.15164
43.87,2.19582
43.88,2.14108
43.89,2.10345
43.9,2.09189
43.91,2.15809
43.92,2.1034
43.93,2.07029
43.94,2.15777
43.95,2.05517
43.96,1.9676
43.97,1.9614
43.98,2.03032
43.99,1.99121
44,2.039
44.01,2.02574
44.02,2.09719
44.03,2.01778
44.04,2.02077
44.05,2.01598
44.06,2.108
44.07,2.05199
44.08,2.10659
44.09,2.06686
44.1,2.17443
44.11,2.1326
44.12,2.10087
44.13,2.07353
44.14,2.0413
44.15,2.05538
44.16,2.10352
44.17,2.10461
44.18,2.16444
44.19,2.15906
44.2,2.21973
44.21,2.30835
44.22,2.31812
44.23,2.16937
44.24,2.20327
44.25,2.2028
44.26,2.12925
44.27,2.24438
44.28,2.08078
44.29,2.0267
44.3,2.0963
44.31,2.10967
44.32,2.05703
44.33,2.15605
44.34,2.25255
44.35,2.11856
44.36,2.10083
44.37,2.15556
44.38,2.19286
44.39,2.20278
44.4,2.17615
44.41,2.09442
44.42,2.1412
44.43,2.08609
44.44,2.09488
44.45,2.16102
44.46,2.22308
44.47,2.20247
44.48,2.15753
44.49,2.10664
44.5,2.15514
44.51,2.19382
44.52,2.2262
44.53,2.19723
44.54,2.11183
44.55,2.13137
44.56,2.16117
44.57,2.02447
44.58,2.11433
44.59,2.04421
44.6,2.04004
44.61,2.1199
44.62,2.00832
44.63,2.04277
44.64,2.04961
44.65,2.08958
44.66,1.95302
44.67,2.04203
44.68,2.04196
44.69,1.99651
44.7,2.0358
44.71,1.96299
44.72,2.10091
44.73,2.05536
44.74,2.12724
44.75,2.03712
44.76,2.03429
44.77,2.0666
44.78,2.11081
44.79,1.97634
44.8,2.07291
44.81,2.10574
44.82,2.03539
44.83,2.05368
44.84,2.07132
44.85,2.14757
44.86,2.08177
44.87,2.18398
44.88,2.2119
44.89,2.07659
44.9,2.07257
44.91,2.08372
44.92,2.19743
44.93,2.15247
44.94,2.12924
44.95,2.31863
44.96,2.17063
44.97,2.19038
44.98,2.16032
44.99,2.26673
45,2.26918
45.01,2.19466
45.02,2.25032
45.03,2.22528
45.04,2.2198
45.05,2.27844
45.06,2.21137
45.07,2.17666
45.08,2.19286
45.09,2.19263
45.1,2.1582
45.11,2.22129
45.12,2.35204
45.13,2.33973
45.14,2.19161
45.15,2.13997
45.16,2.14775
45.17,2.15941
45.18,2.18467
45.19,2.12252
45.2,2.17986
45.21,2.1394
45.22,2.13872
45.23,2.10343
45.24,2.08925
45.25,2.12633
45.26,2.15279
45.27,2.07531
45.28,2.00063
45.29,1.96255
45.3,1.94122
45.31,1.96195
45.32,1.97998
45.33,1.95233
45.34,2.13511
45.35,2.02757
45.36,2.07278
45.37,2.1333
45.38,2.03489
45.39,2.02333
45.4,2.09273
45.41,2.03063
45.42,1.97776
45.43,2.07201
45.44,1.99999
45.45,2.01833
45.46,2.02475
45.47,2.12024
45.48,2.08492
45.49,2.02902
45.5,1.99295
45.51,1.98379
45.52,2.04938
45.53,2.03385
45.54,2.04172
45.55,2.06947
45.56,2.0188
45.57,2.08052
45.58,2.0035
45.59,2.07707
45.6,2.06076
45.61,2.08374
45.62,2.0479
45.63,1.96716
45.64,2.03619
45.65,1.95507
45.66,2.11131
45.67,2.08494
45.68,2.05318
45.69,2.02583
45.7,2.06027
45.71,2.13788
45.72,2.07867
45.73,2.1289
45.74,2.01459
45.75,1.99069
45.76,2.06879
45.77,1.9937
45.78,2.00299
45.79,2.05933
45.8,2.06979
45.81,2.06093
45.82,2.14669
45.83,2.11535
45.84,2.05406
45.85,2.09562
45.86,2.07285
45.87,2.11102
45.88,2.05817
45.89,1.97155
45.9,1.98341
45.91,2.10007
45.92,2.02291
45.93,2.03711
45.94,1.98882
45.95,2.05841
45.96,2.06682
45.97,2.10141
45.98,2.02251
45.99,2.02358
46,1.98961
46.01,1.96978
46.02,2.02302
46.03,2.00194
46.04,1.97499
46.05,2.02641
46.06,2.04524
46.07,2.06647
46.08,2.05474
46.09,2.05315
46.1,1.98794
46.11,1.99339
46.12,1.98571
46.13,1.99378
46.14,1.96737
46.15,1.91524
46.16,1.86246
46.17,1.85229
46.18,1.85849
46.19,1.99997
46.2,1.99027
46.21,1.98563
46.22,2.06757
46.23,1.98453
46.24,1.99751
46.25,1.92782
46.26,1.89777
46.27,1.99722
46.28,1.93242
46.29,1.93042
46.3,1.84783
46.31,1.88289
46.32,1.91493
46.33,1.90358
46.34,1.95535
46.35,1.88581
46.36,1.98101
46.37,1.85986
46.38,1.88448
46.39,1.96414
46.4,1.78769
46.41,1.82964
46.42,1.80363
46.43,1.79737
46.44,1.76522
46.45,1.85413
46.46,1.74428
46.47,1.73598
46.48,1.68639
46.49,1.83863
46.5,1.9048
46.51,1.75172
46.52,1.83619
46.53,1.82835
46.54,1.86614
46.55,1.85208
46.56,1.85547
46.57,1.95257
