"Time (ns)","RMSD (Å)"
31.11,3.00534
31.12,2.94683
31.13,2.99505
31.14,3.06576
31.15,3.09266
31.16,3.01121
31.17,3.01215
31.18,2.95125
31.19,2.97165
31.2,3.04052
31.21,2.88788
31.22,2.81597
31.23,2.86543
31.24,2.9202
31.25,2.92094
31.26,2.89679
31.27,2.88511
31.28,2.96152
31.29,3.05298
31.3,2.92556
31.31,3.07119
31.32,3.04964
31.33,3.04283
31.34,2.91795
31.35,2.91607
31.36,3.00503
31.37,2.94079
31.38,2.97821
31.39,3.08642
31.4,3.05547
31.41,2.96301
31.42,2.96655
31.43,3.04756
31.44,3.13669
31.45,3.13259
31.46,3.1228
31.47,3.04173
31.48,3.1941
31.49,2.9863
31.5,3.23807
31.51,3.04844
31.52,3.14782
31.53,3.21449
31.54,3.10661
31.55,3.11052
31.56,3.23273
31.57,3.20053
31.58,3.14694
31.59,3.1894
31.6,3.17239
31.61,3.20757
31.62,3.20199
31.63,3.16699
31.64,3.16495
31.65,3.0519
31.66,3.06861
31.67,3.00729
31.68,3.00662
31.69,3.08515
31.7,3.06437
31.71,3.05605
31.72,3.09792
31.73,3.18965
31.74,3.13466
31.75,3.02121
31.76,3.20838
31.77,3.11131
31.78,3.09869
31.79,3.15473
31.8,3.13153
31.81,3.00755
31.82,3.10341
31.83,3.20129
31.84,3.17164
31.85,3.16271
31.86,3.36184
31.87,3.28281
31.88,3.15647
31.89,3.22984
31.9,3.22223
31.91,3.17943
31.92,3.06157
31.93,3.12914
31.94,3.17771
31.95,3.22718
31.96,3.20785
31.97,3.18165
31.98,3.11551
31.99,3.09517
32,3.04221
32.01,3.0515
32.02,3.15713
32.03,3.23688
32.04,3.24526
32.05,3.33989
32.06,3.13814
32.07,3.14619
32.08,3.14322
32.09,3.18574
32.1,2.95198
32.11,3.00096
32.12,3.00892
32.13,2.95715
32.14,3.11887
32.15,3.05192
32.16,3.10836
32.17,3.04428
32.18,2.98512
32.19,2.99444
32.2,3.04257
32.21,3.05759
32.22,3.10791
32.23,3.10011
32.24,3.1137
32.25,2.9314
32.26,3.15028
32.27,3.03714
32.28,3.04753
32.29,2.97454
32.3,3.1438
32.31,3.03878
32.32,3.13029
32.33,3.06856
32.34,3.05742
32.35,3.04141
32.36,3.09121
32.37,2.97749
32.38,3.0058
32.39,3.13884
32.4,3.16156
32.41,3.20274
32.42,3.22928
32.43,3.17385
32.44,3.20687
32.45,3.24607
32.46,3.23479
32.47,3.17282
32.48,3.13656
32.49,3.2023
32.5,3.11392
32.51,3.24694
32.52,3.0552
32.53,3.10154
32.54,3.11039
32.55,3.11463
32.56,3.18336
32.57,3.03309
32.58,3.05913
32.59,3.15398
32.6,3.18049
32.61,3.27543
32.62,3.1338
32.63,3.08682
32.64,3.04045
32.65,3.06629
32.66,3.03785
32.67,3.17553
32.68,3.06796
32.69,3.11554
32.7,3.06802
32.71,3.00578
32.72,3.01607
32.73,3.17591
32.74,3.15183
32.75,3.15936
32.76,3.18873
32.77,3.09515
32.78,3.1722
32.79,3.16625
32.8,3.22993
32.81,3.22475
32.82,3.26984
32.83,3.31419
32.84,3.06602
32.85,3.19102
32.86,3.16447
32.87,3.11207
32.88,3.12591
32.89,3.19001
32.9,3.27239
32.91,3.2446
32.92,3.15376
32.93,3.21697
32.94,3.25063
32.95,3.21074
32.96,3.13875
32.97,3.25087
32.98,3.09554
32.99,3.0697
33,3.26235
33.01,3.20929
33.02,3.34192
33.03,3.29259
33.04,3.27426
33.05,3.30638
33.06,3.32439
33.07,3.30281
33.08,3.3876
33.09,3.4347
33.1,3.48071
33.11,3.46947
33.12,3.25828
33.13,3.28039
33.14,3.2416
33.15,3.1765
33.16,3.20251
33.17,3.22903
33.18,3.1579
33.19,3.21471
33.2,3.17133
33.21,3.28553
33.22,3.516
33.23,3.2718
33.24,3.27655
33.25,3.23999
33.26,3.20471
33.27,3.28323
33.28,3.37148
33.29,3.32865
33.3,3.39081
33.31,3.39613
33.32,3.32895
33.33,3.43246
33.34,3.43354
33.35,3.38174
33.36,3.22568
33.37,3.17293
33.38,3.2833
33.39,3.15293
33.4,3.13308
33.41,3.25727
33.42,3.2782
33.43,3.23268
33.44,3.22257
33.45,3.17389
33.46,3.15642
33.47,3.25758
33.48,3.27267
33.49,3.2788
33.5,3.21791
33.51,3.24039
33.52,3.31597
33.53,3.13843
33.54,3.24244
33.55,3.33285
33.56,3.32389
33.57,3.40237
33.58,3.22635
33.59,3.27743
33.6,3.24077
33.61,3.17978
33.62,3.17846
33.63,3.17736
33.64,3.21479
33.65,3.27667
33.66,3.23517
33.67,3.3503
33.68,3.33211
33.69,3.40377
33.7,3.43471
33.71,3.2192
33.72,3.40211
33.73,3.38501
33.74,3.2697
33.75,3.17252
33.76,3.26991
33.77,3.17598
33.78,3.1618
33.79,3.27278
33.8,3.28632
33.81,3.19714
33.82,3.34482
33.83,3.37848
33.84,3.30279
33.85,3.23833
33.86,3.18625
33.87,3.07022
33.88,3.11311
33.89,3.21613
33.9,3.20772
33.91,3.2514
33.92,3.14627
33.93,3.10914
33.94,3.10412
33.95,3.19013
33.96,3.28957
33.97,3.20811
33.98,3.16636
33.99,3.17792
34,3.16905
34.01,3.20435
34.02,3.13719
34.03,3.092
34.04,3.11254
34.05,3.1915
34.06,3.22907
34.07,3.22059
34.08,3.2133
34.09,3.21026
34.1,3.31363
34.11,3.33968
34.12,3.27979
34.13,3.4002
34.14,3.22455
34.15,3.25445
34.16,3.26441
34.17,3.38875
34.18,3.19015
34.19,3.09308
34.2,3.06672
34.21,3.05064
34.22,3.02581
34.23,3.07338
34.24,3.08548
34.25,3.07749
34.26,3.11737
34.27,3.0874
34.28,3.15262
34.29,3.15101
34.3,3.1796
34.31,3.09532
34.32,3.12642
34.33,3.26539
34.34,3.21975
34.35,3.15019
34.36,3.21266
34.37,3.13816
34.38,3.19009
34.39,3.30704
34.4,3.22917
34.41,3.20942
34.42,3.14839
34.43,3.17685
34.44,3.14348
34.45,3.17146
34.46,3.15049
34.47,3.04876
34.48,3.1516
34.49,3.10471
34.5,2.99422
34.51,3.0644
34.52,3.12142
34.53,3.13962
34.54,3.05721
34.55,3.06138
34.56,3.08927
34.57,3.00309
34.58,3.14032
34.59,3.23009
34.6,3.15968
34.61,3.26841
34.62,3.27499
34.63,3.20095
34.64,3.23647
34.65,3.25747
34.66,3.21068
34.67,3.20022
34.68,3.17373
34.69,3.06173
34.7,3.15767
34.71,3.0292
34.72,2.91765
34.73,3.01411
34.74,3.08242
34.75,3.12317
34.76,3.09183
34.77,3.08835
34.78,3.05875
34.79,3.02804
34.8,3.02028
34.81,3.18487
34.82,3.102
34.83,3.17789
34.84,3.1206
34.85,3.05617
34.86,3.15483
34.87,3.11883
34.88,3.04296
34.89,3.13117
34.9,3.14071
34.91,3.23111
34.92,3.17802
34.93,3.06342
34.94,3.04783
34.95,3.10596
34.96,3.05092
34.97,2.95873
34.98,3.09954
34.99,3.05339
35,3.07752
35.01,2.99017
35.02,3.09977
35.03,3.01403
35.04,2.94325
35.05,3.07071
35.06,3.01303
35.07,2.92973
35.08,2.96628
35.09,3.0184
35.1,2.95385
35.11,2.99394
35.12,2.94604
35.13,2.97194
35.14,3.08029
35.15,3.01214
35.16,2.97383
35.17,3.0711
35.18,2.95678
35.19,3.02934
35.2,3.08621
35.21,3.07082
35.22,3.14998
35.23,3.0542
35.24,3.17965
35.25,3.07603
35.26,3.09495
35.27,3.0694
35.28,3.12262
35.29,3.12499
35.3,3.10416
35.31,3.08568
35.32,3.07074
35.33,3.04911
35.34,3.01243
35.35,3.07914
35.36,3.13325
35.37,3.13682
35.38,3.08029
35.39,3.0932
35.4,3.07892
35.41,3.19336
35.42,3.09921
35.43,3.13078
35.44,3.00838
35.45,3.03847
35.46,3.15916
35.47,3.25019
35.48,3.29498
35.49,3.26698
35.5,3.24972
35.51,3.16139
35.52,3.13278
35.53,3.09781
35.54,3.04027
35.55,3.21957
35.56,3.20377
35.57,3.16915
35.58,3.23867
35.59,3.13493
35.6,3.03019
35.61,3.04256
35.62,3.06776
35.63,3.08515
35.64,3.14081
35.65,3.31414
35.66,3.27953
35.67,3.1668
35.68,3.16478
35.69,3.10211
35.7,3.16253
35.71,3.11676
35.72,3.03675
35.73,3.18417
35.74,3.1519
35.75,3.09065
35.76,3.0494
35.77,3.16606
35.78,3.13842
35.79,3.05255
35.8,2.99082
35.81,3.14807
35.82,3.07441
35.83,3.06419
35.84,3.02797
35.85,2.94599
35.86,3.08841
35.87,3.04737
35.88,3.0331
35.89,3.0258
35.9,3.10966
35.91,3.10007
35.92,3.02882
35.93,3.08382
35.94,3.16873
35.95,3.0863
35.96,3.19051
35.97,3.04519
35.98,3.14064
35.99,3.02686
36,2.9524
36.01,2.94504
36.02,2.93842
36.03,2.87263
36.04,2.96623
36.05,3.00905
36.06,2.95477
36.07,2.92595
36.08,3.05125
36.09,3.14488
36.1,3.19126
36.11,3.13097
36.12,3.11597
36.13,3.01978
36.14,3.0739
36.15,3.08878
36.16,3.06814
36.17,3.0876
36.18,3.15405
36.19,3.0734
36.2,3.06243
36.21,3.05544
36.22,2.9901
36.23,3.04666
36.24,3.03588
36.25,3.09028
36.26,2.92701
36.27,2.9297
36.28,3.03125
36.29,3.00797
36.3,3.17739
36.31,3.03997
36.32,3.10738
36.33,3.04297
36.34,3.14018
36.35,3.12317
36.36,3.01739
36.37,2.92269
36.38,2.91618
36.39,2.9936
36.4,2.98667
36.41,3.17328
36.42,3.09621
36.43,3.01528
36.44,3.07164
36.45,3.12752
36.46,3.07506
36.47,3.02473
36.48,2.95392
36.49,3.00061
36.5,3.02781
36.51,3.01672
36.52,3.04012
36.53,3.08931
36.54,3.03084
36.55,3.08476
36.56,3.06184
36.57,3.08508
36.58,3.04936
36.59,3.05925
36.6,3.07217
36.61,3.04027
36.62,3.15219
36.63,3.08021
36.64,3.02485
36.65,2.98903
36.66,3.02973
36.67,2.94996
36.68,2.95975
36.69,2.92537
36.7,2.9904
36.71,2.88303
36.72,2.95144
36.73,3.03684
36.74,3.0523
36.75,2.93091
36.76,2.91654
36.77,2.97271
36.78,3.00846
36.79,3.02225
36.8,3.07188
36.81,3.13567
36.82,3.04737
36.83,2.96146
36.84,2.93127
36.85,3.04149
36.86,2.89529
36.87,2.98351
36.88,2.991
36.89,3.10565
36.9,2.92966
36.91,3.02236
36.92,2.92141
36.93,3.03577
36.94,2.99676
36.95,3.08595
36.96,2.95151
36.97,3.02935
36.98,3.00013
36.99,2.92409
37,3.03132
37.01,2.89609
37.02,3.04497
37.03,3.00631
37.04,3.09399
37.05,3.0233
37.06,2.97859
37.07,2.93857
37.08,2.91709
37.09,2.9666
37.1,3.03316
37.11,2.98265
37.12,2.9817
37.13,3.06713
37.14,3.05796
37.15,2.9802
37.16,3.00716
37.17,3.09096
37.18,3.05492
37.19,3.06032
37.2,3.10552
37.21,2.94439
37.22,3.045
37.23,3.11807
37.24,3.02607
37.25,2.98575
37.26,3.06686
37.27,3.06603
37.28,2.94887
37.29,3.02963
37.3,2.9304
37.31,2.93414
37.32,2.95947
37.33,2.99676
37.34,2.99783
37.35,3.00535
37.36,3.08537
37.37,3.14908
37.38,3.06446
37.39,3.08303
37.4,3.09769
37.41,3.17814
37.42,3.19352
37.43,3.1717
37.44,3.16066
37.45,3.23537
37.46,3.12782
37.47,3.07097
37.48,3.0755
37.49,3.13223
37.5,3.06898
37.51,3.02122
37.52,3.13738
37.53,2.96781
37.54,3.01882
37.55,3.14659
37.56,3.02854
37.57,2.99675
37.58,3.00871
37.59,2.9858
37.6,2.98219
37.61,3.07228
37.62,3.08853
37.63,3.0903
37.64,3.07776
37.65,3.15832
37.66,3.07157
37.67,3.00953
37.68,3.06397
37.69,3.02014
37.7,2.93643
37.71,2.95082
37.72,3.03229
37.73,3.04608
37.74,2.99312
37.75,3.01291
37.76,3.06052
37.77,3.05667
37.78,3.06912
37.79,3.14397
37.8,3.05871
37.81,3.10697
37.82,2.96532
37.83,3.04572
37.84,2.94999
37.85,3.05077
37.86,2.98174
37.87,2.89141
37.88,2.84102
37.89,2.87516
37.9,2.96341
37.91,2.95234
37.92,2.87428
37.93,2.82764
37.94,2.89546
37.95,2.90849
37.96,2.86418
37.97,2.84653
37.98,2.9233
37.99,2.92411
38,2.86939
38.01,2.83756
38.02,2.892
38.03,2.83972
38.04,2.78781
38.05,2.77621
38.06,2.86863
38.07,2.8704
38.08,2.86522
38.09,2.83831
38.1,2.94257
38.11,2.84857
38.12,2.82644
38.13,2.81678
38.14,2.89824
38.15,2.82094
38.16,2.90417
38.17,2.86724
38.18,2.87039
38.19,2.94425
38.2,2.85158
38.21,2.89848
38.22,2.95118
38.23,3.01951
38.24,2.89671
38.25,2.94622
38.26,2.93595
38.27,2.96861
38.28,2.86948
38.29,2.97997
38.3,3.05536
38.31,2.9174
38.32,2.87829
38.33,3.00008
38.34,2.96636
38.35,2.99429
38.36,2.95652
38.37,3.00184
38.38,2.93551
38.39,2.88855
38.4,2.93417
38.41,2.83049
38.42,2.90022
38.43,2.8406
38.44,2.76695
38.45,2.83246
38.46,2.79692
38.47,2.79344
38.48,2.87363
38.49,2.87152
38.5,2.88922
38.51,2.96106
38.52,2.90787
38.53,2.8528
38.54,2.86737
38.55,3.03716
38.56,2.9594
38.57,2.91401
38.58,2.91956
38.59,2.9655
38.6,2.92703
38.61,2.81499
38.62,2.90494
38.63,2.96962
38.64,2.92731
38.65,2.94583
38.66,3.05633
38.67,2.93187
38.68,2.85334
38.69,2.94356
38.7,2.9491
38.71,2.95756
38.72,2.88587
38.73,2.82923
38.74,2.84915
38.75,2.89999
38.76,2.87888
38.77,2.96686
38.78,2.96086
38.79,2.93579
38.8,2.90057
38.81,2.87476
38.82,2.94951
38.83,2.86937
38.84,2.8984
38.85,2.92896
38.86,3.01109
38.87,3.11178
38.88,2.98687
38.89,2.90688
38.9,3.00759
38.91,2.96112
38.92,2.86387
38.93,2.81605
38.94,2.84049
38.95,2.88491
38.96,2.96149
38.97,2.88538
38.98,3.04877
38.99,3.06701
39,3.0148
39.01,3.05984
39.02,3.06313
39.03,3.01416
39.04,2.92962
39.05,2.93172
39.06,2.94364
39.07,2.92916
39.08,2.91386
39.09,3.06994
39.1,2.92721
39.11,3.02176
39.12,2.95487
39.13,3.02931
39.14,2.92113
39.15,3.09506
39.16,2.98178
39.17,2.88172
39.18,3.05186
39.19,2.88284
39.2,2.9245
39.21,2.95732
39.22,2.91919
39.23,2.87719
39.24,2.8746
39.25,2.87379
39.26,2.94946
39.27,2.96578
39.28,2.93762
39.29,2.82091
39.3,2.91498
39.31,2.93106
39.32,2.88737
39.33,2.99759
39.34,2.96689
39.35,2.94286
39.36,2.90027
39.37,2.95393
39.38,2.92174
39.39,2.89071
39.4,2.90869
39.41,3.03315
39.42,3.00864
39.43,3.08518
39.44,3.02765
39.45,3.02794
39.46,2.947
39.47,2.98283
39.48,3.07076
39.49,2.95977
39.5,2.98877
39.51,2.9777
39.52,2.95931
39.53,3.06797
39.54,2.94356
39.55,2.95974
39.56,3.01444
39.57,2.97378
39.58,3.00013
39.59,3.00361
39.6,3.01331
39.61,3.11287
39.62,2.89094
39.63,3.00147
39.64,3.1431
39.65,2.8991
39.66,3.00313
39.67,3.01301
39.68,3.06814
39.69,2.94343
39.7,2.96852
39.71,3.0079
39.72,2.98234
39.73,3.13962
39.74,3.07522
39.75,2.98573
39.76,3.00271
39.77,2.99721
39.78,3.01418
39.79,2.98332
39.8,3.0133
39.81,3.0287
39.82,2.96731
39.83,3.03079
39.84,3.07741
39.85,2.90747
39.86,3.02628
39.87,2.97573
39.88,3.00929
39.89,2.98322
39.9,3.09073
39.91,3.04907
39.92,3.0339
39.93,2.93138
39.94,2.93565
39.95,2.93271
39.96,2.93993
39.97,2.97662
39.98,2.97042
39.99,2.95538
40,2.99376
40.01,3.00103
40.02,3.01791
40.03,3.03939
40.04,2.96501
40.05,3.04765
40.06,2.96292
40.07,3.08974
40.08,3.00287
40.09,2.98349
40.1,2.99548
40.11,3.00935
40.12,3.04603
40.13,2.98156
40.14,2.94915
40.15,2.89752
40.16,2.86562
40.17,2.9982
40.18,3.05698
40.19,2.9376
40.2,2.97493
40.21,2.82274
40.22,2.91817
40.23,2.95096
40.24,2.94856
40.25,2.88328
40.26,2.87495
40.27,2.95665
40.28,2.93679
40.29,2.90989
40.3,2.96886
40.31,2.84874
40.32,2.98204
40.33,2.95565
40.34,3.01753
40.35,2.97812
40.36,2.96731
40.37,2.98345
40.38,2.95647
40.39,2.86164
40.4,2.93745
40.41,2.92756
40.42,2.92099
40.43,3.05582
40.44,3.01041
40.45,2.96282
40.46,2.92937
40.47,2.89153
40.48,2.95244
40.49,2.98371
40.5,2.98722
40.51,3.02739
40.52,2.97491
40.53,2.91479
40.54,3.10157
40.55,3.08314
40.56,3.00549
40.57,2.82507
40.58,2.90813
40.59,2.88929
40.6,2.94837
40.61,3.02536
40.62,2.90583
40.63,2.95887
40.64,2.99261
40.65,2.94997
40.66,3.11734
40.67,3.01248
40.68,3.07014
40.69,3.01745
40.7,3.18255
40.71,3.01162
40.72,2.99168
40.73,3.06117
40.74,3.04684
40.75,2.99033
40.76,3.05435
40.77,3.04031
40.78,3.09249
40.79,3.07668
40.8,3.09921
40.81,3.1769
40.82,3.08417
40.83,3.02775
40.84,3.02602
40.85,2.96178
40.86,2.9874
40.87,3.01203
40.88,3.01204
40.89,2.95738
40.9,2.99898
40.91,3.05146
40.92,2.95244
40.93,2.95096
40.94,2.92943
40.95,3.05022
40.96,3.04894
40.97,3.02957
40.98,2.94551
40.99,3.02954
41,2.94065
41.01,2.99316
41.02,3.04662
41.03,2.93814
41.04,2.99608
41.05,2.91323
41.06,2.89617
41.07,2.93134
41.08,2.93128
41.09,3.12338
41.1,2.97724
41.11,3.01267
41.12,3.04899
41.13,2.96075
41.14,2.99351
41.15,3.04607
41.16,2.97759
41.17,2.94677
41.18,2.94768
41.19,2.96161
41.2,2.94139
41.21,3.01216
41.22,2.93521
41.23,2.91024
41.24,2.97116
41.25,2.86996
41.26,3.00205
41.27,2.9832
41.28,2.9453
41.29,3.02979
41.3,2.97
41.31,2.93328
41.32,2.9833
41.33,2.94339
41.34,2.98755
41.35,2.94678
41.36,2.94926
41.37,2.92553
41.38,2.88467
41.39,2.94678
41.4,2.80903
41.41,2.91321
41.42,2.91087
41.43,2.92735
41.44,2.91047
41.45,2.94012
41.46,3.00152
41.47,2.98941
41.48,2.91827
41.49,2.8467
41.5,2.89002
41.51,2.90485
41.52,2.96911
41.53,2.90037
41.54,2.86329
41.55,2.8103
41.56,2.95912
41.57,2.90709
41.58,2.88891
41.59,2.84888
41.6,2.86095
41.61,2.88768
41.62,2.85014
41.63,2.79019
41.64,2.86076
41.65,2.88484
41.66,2.95443
41.67,2.77575
41.68,2.87865
41.69,2.92393
41.7,2.92755
41.71,2.89381
41.72,2.89955
41.73,2.88188
41.74,2.85071
41.75,2.87309
41.76,2.98885
41.77,2.99361
41.78,2.94054
41.79,2.91906
41.8,2.90085
41.81,2.83729
41.82,2.86195
41.83,2.8206
41.84,2.93283
41.85,2.88547
41.86,3.04952
41.87,2.9192
41.88,2.84005
41.89,2.90768
41.9,2.99291
41.91,2.86495
41.92,2.93961
41.93,2.84585
41.94,2.82588
41.95,2.88288
41.96,2.88939
41.97,2.96761
41.98,2.9355
41.99,2.98495
42,2.88559
42.01,2.87772
42.02,2.95516
42.03,2.86788
42.04,2.91255
42.05,2.94481
42.06,2.92672
42.07,2.91321
42.08,2.9228
42.09,2.99186
42.1,2.97702
42.11,2.93124
42.12,3.01067
42.13,2.87417
42.14,2.96495
42.15,2.95141
42.16,2.95698
42.17,2.918
42.18,2.92911
42.19,2.93067
42.2,2.87578
42.21,2.89911
42.22,3.00058
42.23,3.08311
42.24,3.05034
42.25,2.80909
42.26,2.8183
42.27,2.92377
42.28,2.85889
42.29,2.85898
42.3,2.74588
42.31,2.78844
42.32,2.78813
42.33,2.74738
42.34,2.79073
42.35,2.86696
42.36,2.88213
42.37,2.85843
42.38,2.8825
42.39,2.82255
42.4,2.87938
42.41,2.85519
42.42,2.87867
42.43,2.96432
42.44,2.93545
42.45,2.98905
42.46,3.03577
42.47,2.97564
42.48,2.95123
42.49,2.95752
42.5,2.96281
42.51,2.98187
42.52,3.01585
42.53,2.88456
42.54,2.87537
42.55,2.87605
42.56,2.86453
42.57,2.8996
42.58,2.88968
42.59,2.90652
42.6,2.82046
42.61,2.84813
42.62,2.9244
42.63,2.86945
42.64,2.85669
42.65,2.87831
42.66,2.97922
42.67,2.8362
42.68,2.86322
42.69,2.92583
42.7,2.92346
42.71,2.90266
42.72,2.88933
42.73,2.84658
42.74,2.87821
42.75,2.81684
42.76,2.82516
42.77,2.78491
42.78,2.9169
42.79,2.8961
42.8,2.89718
42.81,3.05617
42.82,2.92815
42.83,2.84708
42.84,2.91693
42.85,2.78626
42.86,2.87591
42.87,2.86843
42.88,2.86998
42.89,2.83046
42.9,2.79636
42.91,2.90799
42.92,2.90778
42.93,2.9007
42.94,2.86247
42.95,2.92991
42.96,2.87443
42.97,2.85534
42.98,2.88839
42.99,2.90114
43,2.90193
43.01,2.92533
43.02,2.83718
43.03,2.84412
43.04,2.87301
43.05,2.93646
43.06,2.84807
43.07,2.84504
43.08,2.86846
43.09,2.86175
43.1,2.81523
43.11,2.85415
43.12,2.89596
43.13,2.85586
43.14,2.87564
43.15,2.88994
43.16,2.98087
43.17,2.91866
43.18,2.85357
43.19,2.86255
43.2,2.76866
43.21,2.94412
43.22,2.83029
43.23,2.91641
43.24,2.90293
43.25,2.91271
43.26,2.89673
43.27,2.9228
43.28,2.94712
43.29,2.91155
43.3,2.88547
43.31,3.01914
43.32,2.98435
43.33,2.884
43.34,3.00611
43.35,2.98816
43.36,2.98442
43.37,2.87337
43.38,2.95243
43.39,2.91144
43.4,2.84325
43.41,2.8959
43.42,2.89348
43.43,2.93551
43.44,2.94739
43.45,2.88121
43.46,2.8402
43.47,2.86932
43.48,2.90448
43.49,2.92093
43.5,2.89944
43.51,2.95188
43.52,2.94514
43.53,2.95313
43.54,2.86822
43.55,2.83071
43.56,2.89597
43.57,2.81433
43.58,2.78209
43.59,2.78762
43.6,2.84123
43.61,2.90732
43.62,2.78178
43.63,2.86135
43.64,2.86258
43.65,2.88911
43.66,2.95576
43.67,2.88009
43.68,3.01458
43.69,2.98105
43.7,2.98951
43.71,2.85694
43.72,2.97121
43.73,2.78926
43.74,2.91236
43.75,2.76993
43.76,2.84319
43.77,2.9957
43.78,2.84675
43.79,2.8279
43.8,2.91405
43.81,2.96765
43.82,2.87841
43.83,2.89789
43.84,2.83213
43.85,2.93136
43.86,2.97007
43.87,2.98008
43.88,2.92488
43.89,2.9533
43.9,3.01796
43.91,2.94331
43.92,2.89407
43.93,2.85424
43.94,2.9703
43.95,3.00043
43.96,2.9417
43.97,2.85368
43.98,2.91053
43.99,2.98811
44,3.01275
44.01,3.00983
44.02,2.87777
44.03,2.98929
44.04,3.05176
44.05,3.05929
44.06,2.91733
44.07,2.84487
44.08,2.89108
44.09,2.83312
44.1,2.94645
44.11,2.84713
44.12,2.84035
44.13,2.88968
44.14,2.82512
44.15,2.84323
44.16,2.88418
44.17,2.9705
44.18,2.87148
44.19,2.87976
44.2,2.8816
44.21,2.7982
44.22,2.86893
44.23,2.84822
44.24,2.91389
44.25,2.98067
44.26,2.91761
44.27,2.8974
44.28,2.94068
44.29,2.8833
44.3,3.00979
44.31,3.02443
44.32,2.91244
44.33,2.98956
44.34,2.98789
44.35,2.96406
44.36,3.04904
44.37,2.996
44.38,3.00058
44.39,3.02024
44.4,3.01459
44.41,3.01643
44.42,2.9619
44.43,2.9286
44.44,3.03533
44.45,3.0481
44.46,3.0405
44.47,3.09017
44.48,3.00343
44.49,3.02112
44.5,3.02164
44.51,3.03723
44.52,3.09164
44.53,2.93751
44.54,2.90119
44.55,2.94475
44.56,2.96536
44.57,2.89799
44.58,2.956
44.59,2.99904
44.6,3.00115
44.61,2.99402
44.62,3.06379
44.63,2.96651
44.64,3.00904
44.65,3.02753
44.66,3.1144
44.67,2.99748
44.68,2.95322
44.69,3.09161
44.7,3.11732
44.71,3.05308
44.72,2.92322
44.73,3.06886
44.74,3.03692
44.75,2.89732
44.76,2.9612
44.77,3.13304
44.78,2.99759
44.79,3.00348
44.8,2.93733
44.81,3.03573
44.82,3.03497
44.83,3.07333
44.84,3.06684
44.85,3.05276
44.86,3.05593
44.87,2.99926
44.88,2.95369
44.89,3.00831
44.9,2.90421
44.91,2.88562
44.92,2.99624
44.93,2.91199
44.94,2.88753
44.95,2.89114
44.96,3.02394
44.97,2.89784
44.98,2.99777
44.99,3.00291
45,3.07835
45.01,3.06939
45.02,3.05411
45.03,3.09564
45.04,3.11814
45.05,3.00446
45.06,2.87903
45.07,2.93887
45.08,2.95164
45.09,2.82775
45.1,2.97417
45.11,2.97302
45.12,2.89869
45.13,2.90234
45.14,2.93861
45.15,2.9874
45.16,3.10323
45.17,3.03615
45.18,3.00445
45.19,2.92919
45.2,3.00547
45.21,2.97139
45.22,2.94484
45.23,2.87766
45.24,2.97819
45.25,2.95622
45.26,2.96651
45.27,3.00073
45.28,3.02395
45.29,2.96817
45.3,2.87051
45.31,2.96321
45.32,2.98788
45.33,2.98406
45.34,2.91855
45.35,2.8762
45.36,2.79996
45.37,2.84138
45.38,2.94
45.39,2.93992
45.4,2.88913
45.41,2.98197
45.42,2.94249
45.43,2.91368
45.44,2.89976
45.45,2.85886
45.46,2.91707
45.47,2.85097
45.48,2.78121
45.49,2.89621
45.5,3.06934
45.51,3.00134
45.52,2.89066
45.53,2.88426
45.54,2.93191
45.55,2.90172
45.56,2.89089
45.57,2.83786
45.58,2.99451
45.59,2.95066
45.6,3.00361
45.61,2.85344
45.62,2.86988
45.63,2.93053
45.64,2.98063
45.65,2.9418
45.66,2.88834
45.67,2.85781
45.68,2.81929
45.69,2.8573
45.7,3.04341
45.71,2.99135
45.72,2.96849
45.73,2.98118
45.74,2.92255
45.75,2.92173
45.76,2.94149
45.77,2.93802
45.78,2.89644
45.79,3.09797
45.8,2.92133
45.81,2.91927
45.82,3.05733
45.83,3.04965
45.84,3.05714
45.85,2.92276
45.86,2.8804
45.87,2.93933
45.88,2.90688
45.89,2.91629
45.9,2.78708
45.91,2.86353
45.92,2.88171
45.93,2.91371
45.94,2.86183
45.95,2.75766
45.96,2.80018
45.97,2.81737
45.98,2.92054
45.99,2.9376
46,2.88401
46.01,2.90542
46.02,2.89487
46.03,2.90552
46.04,2.94925
46.05,2.96347
46.06,2.99741
46.07,2.93998
46.08,3.01302
46.09,2.92336
46.1,3.00885
46.11,2.93567
46.12,2.92722
46.13,2.92432
46.14,2.98994
46.15,3.04708
46.16,2.99888
46.17,2.95102
46.18,2.94691
46.19,2.92215
46.2,3.05352
46.21,2.94689
46.22,2.9482
46.23,2.95478
46.24,2.93057
46.25,2.79735
46.26,2.73204
46.27,2.77521
46.28,2.79606
46.29,2.91581
46.3,2.92317
46.31,2.78809
46.32,2.76638
46.33,2.80879
46.34,2.92711
46.35,2.88751
46.36,2.98157
46.37,2.94171
46.38,2.85773
46.39,2.8862
46.4,2.90662
46.41,2.90175
46.42,2.88627
46.43,2.95148
46.44,2.87632
46.45,2.8347
46.46,2.78431
46.47,2.81374
46.48,2.83701
46.49,2.85219
46.5,2.87652
46.51,2.88439
46.52,2.92749
46.53,2.88368
46.54,2.91554
46.55,2.9826
46.56,2.83247
46.57,2.9565
46.58,2.93237
46.59,2.86131
46.6,2.94836
46.61,2.77712
46.62,2.86448
46.63,2.85398
46.64,2.7747
46.65,2.86452
46.66,2.75056
46.67,2.82496
46.68,2.82424
