"Time (ns)","RMSD (Å)"
31.09,2.25402
31.1,2.28459
31.11,2.33239
31.12,2.36029
31.13,2.30011
31.14,2.34198
31.15,2.37165
31.16,2.34067
31.17,2.311
31.18,2.30167
31.19,2.27713
31.2,2.22027
31.21,2.26039
31.22,2.3186
31.23,2.31903
31.24,2.21101
31.25,2.24623
31.26,2.22859
31.27,2.25448
31.28,2.28395
31.29,2.18839
31.3,2.21284
31.31,2.18251
31.32,2.30737
31.33,2.32918
31.34,2.23857
31.35,2.21159
31.36,2.29368
31.37,2.30525
31.38,2.24399
31.39,2.27576
31.4,2.21343
31.41,2.21335
31.42,2.12095
31.43,2.10134
31.44,2.15941
31.45,2.15004
31.46,2.17242
31.47,2.17006
31.48,2.1709
31.49,2.18452
31.5,2.19523
31.51,2.18211
31.52,2.15891
31.53,2.18626
31.54,2.25355
31.55,2.27992
31.56,2.13259
31.57,2.1874
31.58,2.18744
31.59,2.15436
31.6,2.20466
31.61,2.2214
31.62,2.22834
31.63,2.214
31.64,2.26993
31.65,2.23636
31.66,2.24541
31.67,2.23483
31.68,2.14324
31.69,2.13444
31.7,2.23304
31.71,2.16378
31.72,2.12692
31.73,2.26173
31.74,2.32976
31.75,2.20519
31.76,2.19938
31.77,2.21794
31.78,2.21852
31.79,2.25068
31.8,2.28657
31.81,2.29132
31.82,2.16905
31.83,2.27811
31.84,2.24091
31.85,2.31676
31.86,2.30288
31.87,2.29114
31.88,2.22901
31.89,2.21902
31.9,2.26372
31.91,2.21866
31.92,2.21798
31.93,2.23843
31.94,2.25433
31.95,2.22478
31.96,2.34272
31.97,2.25394
31.98,2.29618
31.99,2.34372
32,2.32073
32.01,2.32988
32.02,2.33081
32.03,2.27943
32.04,2.2989
32.05,2.3436
32.06,2.27269
32.07,2.30726
32.08,2.2798
32.09,2.30344
32.1,2.26032
32.11,2.31173
32.12,2.30191
32.13,2.25376
32.14,2.29293
32.15,2.28361
32.16,2.22379
32.17,2.23241
32.18,2.27575
32.19,2.24475
32.2,2.282
32.21,2.29152
32.22,2.25396
32.23,2.22284
32.24,2.23677
32.25,2.239
32.26,2.19952
32.27,2.22911
32.28,2.22996
32.29,2.31035
32.3,2.28925
32.31,2.21431
32.32,2.29435
32.33,2.28828
32.34,2.22655
32.35,2.21868
32.36,2.1966
32.37,2.21954
32.38,2.34408
32.39,2.26154
32.4,2.24653
32.41,2.283
32.42,2.30995
32.43,2.31543
32.44,2.33305
32.45,2.36079
32.46,2.26121
32.47,2.25048
32.48,2.28974
32.49,2.3696
32.5,2.32369
32.51,2.31867
32.52,2.30795
32.53,2.30046
32.54,2.35948
32.55,2.41006
32.56,2.38848
32.57,2.41107
32.58,2.40663
32.59,2.36155
32.6,2.37278
32.61,2.4164
32.62,2.35608
32.63,2.40732
32.64,2.39237
32.65,2.46437
32.66,2.42085
32.67,2.32184
32.68,2.39969
32.69,2.38784
32.7,2.31999
32.71,2.30671
32.72,2.35459
32.73,2.27913
32.74,2.31951
32.75,2.30337
32.76,2.35886
32.77,2.30944
32.78,2.35129
32.79,2.35042
32.8,2.43025
32.81,2.4074
32.82,2.36807
32.83,2.38906
32.84,2.40726
32.85,2.37341
32.86,2.34921
32.87,2.40341
32.88,2.33153
32.89,2.34273
32.9,2.29253
32.91,2.2958
32.92,2.43811
32.93,2.46534
32.94,2.44804
32.95,2.50819
32.96,2.37253
32.97,2.35482
32.98,2.43178
32.99,2.38036
33,2.34576
33.01,2.33245
33.02,2.26176
33.03,2.22631
33.04,2.39717
33.05,2.37454
33.06,2.37286
33.07,2.32185
33.08,2.25311
33.09,2.24319
33.1,2.20983
33.11,2.29917
33.12,2.34325
33.13,2.3638
33.14,2.30571
33.15,2.32565
33.16,2.3793
33.17,2.37301
33.18,2.32043
33.19,2.33255
33.2,2.30113
33.21,2.28301
33.22,2.27309
33.23,2.26346
33.24,2.34207
33.25,2.29742
33.26,2.25791
33.27,2.28908
33.28,2.32198
33.29,2.3452
33.3,2.35761
33.31,2.35967
33.32,2.28597
33.33,2.37738
33.34,2.29112
33.35,2.32214
33.36,2.34005
33.37,2.26326
33.38,2.21937
33.39,2.34319
33.4,2.31597
33.41,2.32241
33.42,2.27238
33.43,2.22788
33.44,2.22691
33.45,2.30256
33.46,2.26664
33.47,2.32775
33.48,2.34087
33.49,2.25677
33.5,2.28142
33.51,2.27297
33.52,2.26496
33.53,2.33656
33.54,2.35351
33.55,2.3104
33.56,2.27386
33.57,2.31194
33.58,2.31411
33.59,2.30392
33.6,2.30659
33.61,2.35866
33.62,2.35475
33.63,2.30208
33.64,2.21192
33.65,2.27946
33.66,2.25538
33.67,2.27007
33.68,2.28708
33.69,2.2785
33.7,2.26814
33.71,2.26163
33.72,2.27924
33.73,2.25844
33.74,2.36908
33.75,2.26512
33.76,2.29972
33.77,2.32335
33.78,2.32004
33.79,2.24396
33.8,2.2872
33.81,2.27943
33.82,2.17501
33.83,2.25719
33.84,2.26882
33.85,2.30837
33.86,2.32778
33.87,2.2858
33.88,2.23704
33.89,2.20766
33.9,2.26109
33.91,2.30915
33.92,2.27645
33.93,2.34885
33.94,2.23094
33.95,2.20848
33.96,2.39395
33.97,2.32893
33.98,2.33174
33.99,2.3732
34,2.30906
34.01,2.32808
34.02,2.25027
34.03,2.31029
34.04,2.27125
34.05,2.25672
34.06,2.25328
34.07,2.22452
34.08,2.15556
34.09,2.18144
34.1,2.20129
34.11,2.07835
34.12,2.11407
34.13,2.13521
34.14,2.03824
34.15,2.18793
34.16,2.17781
34.17,2.21496
34.18,2.273
34.19,2.17726
34.2,2.23971
34.21,2.39853
34.22,2.24797
34.23,2.28655
34.24,2.36898
34.25,2.28487
34.26,2.30632
34.27,2.25344
34.28,2.31207
34.29,2.24772
34.3,2.2508
34.31,2.26733
34.32,2.26452
34.33,2.24182
34.34,2.19969
34.35,2.32179
34.36,2.2528
34.37,2.22032
34.38,2.2126
34.39,2.20407
34.4,2.22676
34.41,2.23428
34.42,2.26209
34.43,2.25946
34.44,2.38208
34.45,2.2963
34.46,2.35968
34.47,2.36202
34.48,2.34768
34.49,2.34393
34.5,2.4204
34.51,2.41097
34.52,2.36578
34.53,2.42285
34.54,2.4127
34.55,2.36322
34.56,2.36549
34.57,2.36324
34.58,2.32418
34.59,2.35204
34.6,2.27777
34.61,2.22673
34.62,2.25481
34.63,2.2849
34.64,2.29588
34.65,2.32352
34.66,2.27131
34.67,2.31859
34.68,2.38189
34.69,2.34502
34.7,2.3337
34.71,2.29845
34.72,2.27537
34.73,2.31019
34.74,2.2933
34.75,2.3517
34.76,2.24734
34.77,2.30557
34.78,2.23861
34.79,2.27875
34.8,2.29397
34.81,2.25786
34.82,2.27171
34.83,2.23338
34.84,2.26878
34.85,2.31446
34.86,2.20312
34.87,2.17048
34.88,2.19725
34.89,2.19951
34.9,2.19879
34.91,2.25618
34.92,2.22786
34.93,2.19197
34.94,2.21855
34.95,2.20457
34.96,2.18648
34.97,2.23499
34.98,2.15419
34.99,2.2486
35,2.19203
35.01,2.14053
35.02,2.15756
35.03,2.27792
35.04,2.33145
35.05,2.34863
35.06,2.38264
35.07,2.22781
35.08,2.25697
35.09,2.21868
35.1,2.31341
35.11,2.24006
35.12,2.19843
35.13,2.17282
35.14,2.40888
35.15,2.38999
35.16,2.3868
35.17,2.41562
35.18,2.43863
35.19,2.31355
35.2,2.25776
35.21,2.3098
35.22,2.27627
35.23,2.3017
35.24,2.37613
35.25,2.37208
35.26,2.29597
35.27,2.30056
35.28,2.31974
35.29,2.28202
35.3,2.28828
35.31,2.25798
35.32,2.3557
35.33,2.31603
35.34,2.2669
35.35,2.22987
35.36,2.30483
35.37,2.27153
35.38,2.31778
35.39,2.40031
35.4,2.36663
35.41,2.30624
35.42,2.35245
35.43,2.31366
35.44,2.32252
35.45,2.30301
35.46,2.22427
35.47,2.2411
35.48,2.17668
35.49,2.2694
35.5,2.20475
35.51,2.29845
35.52,2.34411
35.53,2.31995
35.54,2.27758
35.55,2.22479
35.56,2.17851
35.57,2.27901
35.58,2.2148
35.59,2.27757
35.6,2.25873
35.61,2.24923
35.62,2.25914
35.63,2.29766
35.64,2.26754
35.65,2.19318
35.66,2.24172
35.67,2.36213
35.68,2.3435
35.69,2.24256
35.7,2.27773
35.71,2.24917
35.72,2.25121
35.73,2.25189
35.74,2.29043
35.75,2.23319
35.76,2.24304
35.77,2.24681
35.78,2.24251
35.79,2.22005
35.8,2.27728
35.81,2.19529
35.82,2.12342
35.83,2.17719
35.84,2.2502
35.85,2.32431
35.86,2.14219
35.87,2.19594
35.88,2.17867
35.89,2.15173
35.9,2.16476
35.91,2.19523
35.92,2.17912
35.93,2.26007
35.94,2.25615
35.95,2.19574
35.96,2.22474
35.97,2.22301
35.98,2.31723
35.99,2.25275
36,2.2908
36.01,2.25383
36.02,2.33417
36.03,2.30292
36.04,2.30073
36.05,2.2276
36.06,2.25234
36.07,2.23946
36.08,2.16054
36.09,2.18851
36.1,2.27775
36.11,2.27245
36.12,2.27841
36.13,2.33561
36.14,2.1814
36.15,2.16482
36.16,2.19868
36.17,2.20974
36.18,2.22741
36.19,2.25342
36.2,2.29352
36.21,2.25974
36.22,2.27107
36.23,2.24719
36.24,2.25245
36.25,2.29479
36.26,2.2873
36.27,2.25198
36.28,2.29144
36.29,2.24073
36.3,2.24174
36.31,2.22199
36.32,2.32332
36.33,2.22843
36.34,2.28741
36.35,2.23727
36.36,2.24678
36.37,2.24739
36.38,2.22295
36.39,2.18898
36.4,2.27751
36.41,2.24243
36.42,2.26227
36.43,2.31692
36.44,2.278
36.45,2.32599
36.46,2.33055
36.47,2.30919
36.48,2.24611
36.49,2.31667
36.5,2.28144
36.51,2.24977
36.52,2.24329
36.53,2.259
36.54,2.28106
36.55,2.26364
36.56,2.36511
36.57,2.34851
36.58,2.25287
36.59,2.23666
36.6,2.32172
36.61,2.28658
36.62,2.25458
36.63,2.2945
36.64,2.22849
36.65,2.27066
36.66,2.21095
36.67,2.22899
36.68,2.24824
36.69,2.27693
36.7,2.30429
36.71,2.33562
36.72,2.31215
36.73,2.28071
36.74,2.33086
36.75,2.4063
36.76,2.35801
36.77,2.28257
36.78,2.31317
36.79,2.23425
36.8,2.19988
36.81,2.28415
36.82,2.24516
36.83,2.26779
36.84,2.26367
36.85,2.28139
36.86,2.21397
36.87,2.19159
36.88,2.2471
36.89,2.21895
36.9,2.25798
36.91,2.34253
36.92,2.25929
36.93,2.28889
36.94,2.2563
36.95,2.28918
36.96,2.35222
36.97,2.34598
36.98,2.36563
36.99,2.33062
37,2.26272
37.01,2.27439
37.02,2.24523
37.03,2.30624
37.04,2.32105
37.05,2.37192
37.06,2.34046
37.07,2.31421
37.08,2.27888
37.09,2.29377
37.1,2.30776
37.11,2.29705
37.12,2.264
37.13,2.23698
37.14,2.22594
37.15,2.2979
37.16,2.29291
37.17,2.31863
37.18,2.38728
37.19,2.33836
37.2,2.36614
37.21,2.37236
37.22,2.29335
37.23,2.33293
37.24,2.361
37.25,2.31982
37.26,2.32353
37.27,2.39955
37.28,2.36981
37.29,2.46228
37.3,2.41416
37.31,2.41207
37.32,2.41994
37.33,2.38362
37.34,2.37613
37.35,2.35083
37.36,2.40836
37.37,2.40985
37.38,2.30209
37.39,2.27302
37.4,2.27554
37.41,2.29626
37.42,2.26514
37.43,2.1814
37.44,2.29892
37.45,2.22344
37.46,2.31384
37.47,2.29274
37.48,2.21834
37.49,2.27828
37.5,2.25435
37.51,2.25208
37.52,2.25842
37.53,2.23445
37.54,2.28383
37.55,2.23608
37.56,2.19184
37.57,2.22926
37.58,2.19431
37.59,2.15794
37.6,2.19225
37.61,2.30274
37.62,2.33293
37.63,2.26356
37.64,2.2364
37.65,2.25364
37.66,2.30146
37.67,2.34259
37.68,2.27769
37.69,2.27208
37.7,2.326
37.71,2.29818
37.72,2.22218
37.73,2.23978
37.74,2.26091
37.75,2.24465
37.76,2.29181
37.77,2.37767
37.78,2.35961
37.79,2.28917
37.8,2.32889
37.81,2.3817
37.82,2.297
37.83,2.25453
37.84,2.24674
37.85,2.26929
37.86,2.26272
37.87,2.24002
37.88,2.28466
37.89,2.21138
37.9,2.33305
37.91,2.27024
37.92,2.32366
37.93,2.24962
37.94,2.29122
37.95,2.29495
37.96,2.27819
37.97,2.3154
37.98,2.26105
37.99,2.25723
38,2.29963
38.01,2.27667
38.02,2.31366
38.03,2.25278
38.04,2.23888
38.05,2.27761
38.06,2.28138
38.07,2.33969
38.08,2.29301
38.09,2.34912
38.1,2.29569
38.11,2.30912
38.12,2.28902
38.13,2.27463
38.14,2.40762
38.15,2.31887
38.16,2.32873
38.17,2.30543
38.18,2.22791
38.19,2.31592
38.2,2.27929
38.21,2.28302
38.22,2.29315
38.23,2.26131
38.24,2.20462
38.25,2.34875
38.26,2.31893
38.27,2.21677
38.28,2.31082
38.29,2.27261
38.3,2.31913
38.31,2.22716
38.32,2.17804
38.33,2.18644
38.34,2.14651
38.35,2.18615
38.36,2.14424
38.37,2.22817
38.38,2.19447
38.39,2.17075
38.4,2.27632
38.41,2.258
38.42,2.22477
38.43,2.21736
38.44,2.20328
38.45,2.27934
38.46,2.22237
38.47,2.15488
38.48,2.21029
38.49,2.15719
38.5,2.20793
38.51,2.16332
38.52,2.14282
38.53,2.26144
38.54,2.3317
38.55,2.32906
38.56,2.28548
38.57,2.12824
38.58,2.22226
38.59,2.07745
38.6,2.0968
38.61,2.08663
38.62,2.09583
38.63,2.20242
38.64,2.2191
38.65,2.21636
38.66,2.20343
38.67,2.28544
38.68,2.25163
38.69,2.27575
38.7,2.13462
38.71,2.19704
38.72,2.20642
38.73,2.14447
38.74,2.12456
38.75,2.27022
38.76,2.21395
38.77,2.24017
38.78,2.34002
38.79,2.30451
38.8,2.34469
38.81,2.23634
38.82,2.24155
38.83,2.22674
38.84,2.26241
38.85,2.17701
38.86,2.22777
38.87,2.19821
38.88,2.1816
38.89,2.18911
38.9,2.0683
38.91,2.09135
38.92,2.13107
38.93,2.1113
38.94,2.1595
38.95,2.15477
38.96,2.12326
38.97,2.11683
38.98,2.13408
38.99,2.17751
39,2.1176
39.01,2.15984
39.02,2.15185
39.03,2.08232
39.04,2.10318
39.05,2.14787
39.06,2.21932
39.07,2.19578
39.08,2.16005
39.09,2.13743
39.1,2.13496
39.11,2.10698
39.12,2.14463
39.13,2.15674
39.14,2.19089
39.15,2.23338
39.16,2.18545
39.17,2.21758
39.18,2.20977
39.19,2.21697
39.2,2.11518
39.21,2.10723
39.22,2.07945
39.23,2.15206
39.24,2.08292
39.25,2.08107
39.26,2.05828
39.27,2.10836
39.28,2.13849
39.29,2.18186
39.3,2.07578
39.31,2.10128
39.32,1.98708
39.33,2.01463
39.34,1.97657
39.35,2.00457
39.36,1.96242
39.37,1.89648
39.38,1.92748
39.39,1.92155
39.4,1.94894
39.41,1.9438
39.42,2.05227
39.43,2.0346
39.44,2.14878
39.45,2.08393
39.46,2.00003
39.47,2.08723
39.48,1.91919
39.49,1.96192
39.5,2.00264
39.51,1.96754
39.52,1.9971
39.53,2.03501
39.54,1.98609
39.55,1.93361
39.56,1.92559
39.57,1.90509
39.58,1.85749
39.59,1.83368
39.6,1.91905
39.61,1.93329
39.62,1.89911
39.63,1.92788
39.64,1.98282
39.65,1.93385
39.66,2.00494
39.67,2.02741
39.68,2.09846
39.69,1.96098
39.7,1.94529
39.71,1.93396
39.72,1.9448
39.73,1.89055
39.74,2.01906
39.75,1.98907
39.76,2.0526
39.77,2.11869
39.78,2.07439
39.79,2.06532
39.8,2.04971
39.81,2.04747
39.82,2.07143
39.83,2.08649
39.84,1.99118
39.85,2.03104
39.86,2.03609
39.87,2.15788
39.88,2.14863
39.89,2.17237
39.9,2.19969
39.91,2.14016
39.92,2.16237
39.93,2.22226
39.94,2.09907
39.95,1.89547
39.96,1.93778
39.97,1.98967
39.98,1.96111
39.99,2.09463
40,2.09081
40.01,2.09499
40.02,1.95872
40.03,1.91276
40.04,2.08434
40.05,2.00099
40.06,2.02135
40.07,2.0832
40.08,2.041
40.09,2.19911
40.1,2.11501
40.11,2.0686
40.12,2.05189
40.13,2.13837
40.14,1.98456
40.15,2.0441
40.16,2.06057
40.17,2.10644
40.18,2.07484
40.19,2.14859
40.2,2.03981
40.21,2.15634
40.22,2.12349
40.23,2.17037
40.24,2.13385
40.25,2.13798
40.26,2.08068
40.27,2.07496
40.28,2.13944
40.29,2.01759
40.3,2.08821
40.31,2.0177
40.32,2.05117
40.33,2.12174
40.34,2.0849
40.35,2.215
40.36,2.30162
40.37,2.15348
40.38,2.17126
40.39,2.201
40.4,2.17047
40.41,2.20161
40.42,2.17728
40.43,2.24371
40.44,2.26872
40.45,2.2674
40.46,2.18548
40.47,2.21133
40.48,2.15437
40.49,2.10131
40.5,2.18394
40.51,2.13166
40.52,2.21372
40.53,2.03765
40.54,2.11595
40.55,2.0632
40.56,2.13381
40.57,2.2099
40.58,2.14433
40.59,2.14916
40.6,2.01826
40.61,2.10564
40.62,2.19252
40.63,2.10818
40.64,2.23654
40.65,2.19243
40.66,2.22273
40.67,2.18668
40.68,2.21034
40.69,2.25075
40.7,2.27143
40.71,2.2128
40.72,2.23939
40.73,2.219
40.74,2.18868
40.75,2.27875
40.76,2.26385
40.77,2.18122
40.78,2.19928
40.79,2.22267
40.8,2.22348
40.81,2.18274
40.82,2.22305
40.83,2.28872
40.84,2.20371
40.85,2.29057
40.86,2.34823
40.87,2.28991
40.88,2.28447
40.89,2.2113
40.9,2.22946
40.91,2.21492
40.92,2.16164
40.93,2.35858
40.94,2.32924
40.95,2.24313
40.96,2.15341
40.97,2.16024
40.98,2.17898
40.99,2.05043
41,2.05699
41.01,1.99476
41.02,2.03358
41.03,2.07728
41.04,2.05667
41.05,2.02019
41.06,2.07599
41.07,2.06518
41.08,1.91868
41.09,1.9127
41.1,1.95217
41.11,2.01778
41.12,2.06401
41.13,2.06306
41.14,2.05369
41.15,2.0318
41.16,1.95559
41.17,2.02369
41.18,2.04175
41.19,2.0118
41.2,2.03609
41.21,2.10309
41.22,1.94195
41.23,1.93003
41.24,1.98439
41.25,1.98899
41.26,2.01192
41.27,2.08957
41.28,2.11802
41.29,2.05401
41.3,2.01608
41.31,2.0263
41.32,2.00023
41.33,2.00543
41.34,2.06246
41.35,2.01166
41.36,2.07996
41.37,2.13904
41.38,2.09907
41.39,2.08395
41.4,2.14269
41.41,2.05272
41.42,2.03419
41.43,2.13022
41.44,2.16251
41.45,2.12931
41.46,2.08253
41.47,2.19578
41.48,2.20058
41.49,2.21975
41.5,2.27955
41.51,2.24228
41.52,2.20207
41.53,2.3064
41.54,2.3576
41.55,2.25772
41.56,2.21891
41.57,2.25686
41.58,2.29423
41.59,2.29945
41.6,2.35337
41.61,2.20346
41.62,2.23132
41.63,2.21309
41.64,2.21086
41.65,2.26295
41.66,2.2129
41.67,2.3357
41.68,2.32049
41.69,2.27305
41.7,2.28782
41.71,2.32859
41.72,2.24294
41.73,2.33716
41.74,2.26367
41.75,2.25283
41.76,2.21426
41.77,2.24952
41.78,2.13857
41.79,2.11794
41.8,2.01666
41.81,2.05618
41.82,1.98523
41.83,2.03644
41.84,2.08016
41.85,2.0445
41.86,2.07648
41.87,2.03385
41.88,2.0626
41.89,2.13502
41.9,2.18367
41.91,2.17569
41.92,2.13189
41.93,2.15524
41.94,2.12498
41.95,2.16442
41.96,2.09987
41.97,2.18788
41.98,2.14478
41.99,2.11018
42,2.0908
42.01,2.09567
42.02,1.96853
42.03,2.13917
42.04,2.06148
42.05,2.07065
42.06,2.02866
42.07,2.02706
42.08,2.08723
42.09,2.05594
42.1,2.11193
42.11,2.0934
42.12,2.09485
42.13,2.19411
42.14,2.19018
42.15,2.13179
42.16,2.17975
42.17,2.10072
42.18,2.15703
42.19,2.07612
42.2,2.1192
42.21,2.07527
42.22,2.08601
42.23,2.07952
42.24,2.1046
42.25,2.10682
42.26,2.06903
42.27,2.12721
42.28,2.1351
42.29,2.04988
42.3,2.08009
42.31,2.10969
42.32,2.13247
42.33,2.06711
42.34,2.08384
42.35,2.09024
42.36,2.21231
42.37,2.07635
42.38,2.04378
42.39,2.10311
42.4,2.09316
42.41,2.11599
42.42,2.03649
42.43,1.984
42.44,2.06028
42.45,2.1426
42.46,2.02607
42.47,2.06296
42.48,2.0525
42.49,2.06563
42.5,2.13033
42.51,2.10636
42.52,2.13319
42.53,2.05366
42.54,2.13963
42.55,2.11675
42.56,2.10787
42.57,2.11142
42.58,2.18273
42.59,2.10863
42.6,2.02456
42.61,2.05245
42.62,2.18031
42.63,2.08467
42.64,2.0083
42.65,2.09274
42.66,2.00933
42.67,2.00636
42.68,2.03928
42.69,2.01305
42.7,2.03298
42.71,2.0092
42.72,1.96512
42.73,1.94236
42.74,1.92163
42.75,1.98718
42.76,2.00682
42.77,1.94926
42.78,2.04393
42.79,2.03503
42.8,2.04188
42.81,2.03887
42.82,2.00997
42.83,1.96863
42.84,1.95943
42.85,2.02003
42.86,2.04169
42.87,1.98498
42.88,2.01435
42.89,1.97565
42.9,1.94086
42.91,1.89492
42.92,1.87774
42.93,1.89529
42.94,1.8965
42.95,2.059
42.96,2.01792
42.97,2.01648
42.98,1.95874
42.99,2.00771
43,2.02646
43.01,2.01387
43.02,1.94644
43.03,1.92827
43.04,1.9523
43.05,1.97116
43.06,1.95938
43.07,2.04716
43.08,2.04432
43.09,2.02399
43.1,1.94417
43.11,1.94745
43.12,2.0038
43.13,2.03454
43.14,1.98574
43.15,1.95774
43.16,1.99353
43.17,1.99463
43.18,2.06344
43.19,2.05053
43.2,1.97093
43.21,1.93859
43.22,1.99757
43.23,2.07781
43.24,2.05483
43.25,2.03477
43.26,2.15557
43.27,2.14621
43.28,2.14119
43.29,2.07987
43.3,2.10402
43.31,2.06329
43.32,2.11529
43.33,2.18867
43.34,2.2101
43.35,2.19115
43.36,2.14545
43.37,2.11254
43.38,2.19032
43.39,2.0808
43.4,2.15966
43.41,2.09977
43.42,2.09894
43.43,2.0826
43.44,2.05529
43.45,2.11497
43.46,2.16826
43.47,2.13119
43.48,2.11999
43.49,2.17148
43.5,2.09571
43.51,2.10175
43.52,2.11434
43.53,2.19115
43.54,2.09941
43.55,2.11066
43.56,2.07698
43.57,2.0607
43.58,2.00348
43.59,2.07212
43.6,1.97926
43.61,1.99503
43.62,2.06705
43.63,2.06128
43.64,2.03313
43.65,2.0981
43.66,2.0904
43.67,1.99407
43.68,2.08051
43.69,2.00107
43.7,1.98266
43.71,1.97869
43.72,1.95429
43.73,1.95173
43.74,1.92702
43.75,1.98878
43.76,1.93095
43.77,1.97199
43.78,2.03753
43.79,1.98641
43.8,1.96059
43.81,2.0628
43.82,2.02721
43.83,2.00081
43.84,2.0604
43.85,2.02092
43.86,1.98424
43.87,1.99451
43.88,2.00205
43.89,2.02663
43.9,1.97426
43.91,2.02132
43.92,1.99716
43.93,1.97353
43.94,1.94563
43.95,1.95909
43.96,1.89836
43.97,1.9195
43.98,1.90543
43.99,1.91427
44,1.94473
44.01,1.91446
44.02,1.98426
44.03,2.01348
44.04,1.94406
44.05,2.01677
44.06,2.00434
44.07,1.96428
44.08,2.01275
44.09,1.98622
44.1,1.9943
44.11,1.95713
44.12,2.10812
44.13,2.08856
44.14,2.05902
44.15,2.11916
44.16,2.08551
44.17,2.10863
44.18,2.03133
44.19,2.05384
44.2,2.06106
44.21,2.13014
44.22,1.99462
44.23,2.05686
44.24,2.04406
44.25,2.06397
44.26,2.12796
44.27,2.15964
44.28,2.19453
44.29,2.15429
44.3,2.16219
44.31,2.18094
44.32,2.15237
44.33,2.17065
44.34,2.08717
44.35,2.09415
44.36,2.04028
44.37,2.05444
44.38,2.05536
44.39,1.98874
44.4,1.97153
44.41,2.02755
44.42,2.05096
44.43,2.08632
44.44,2.13141
44.45,2.12725
44.46,2.08048
44.47,2.09773
44.48,2.13493
44.49,2.15591
44.5,2.13294
44.51,2.12286
44.52,2.09716
44.53,2.19147
44.54,2.13001
44.55,2.12319
44.56,2.12777
44.57,2.06903
44.58,2.14996
44.59,2.12999
44.6,2.1099
44.61,2.08303
44.62,2.0772
44.63,2.11294
44.64,2.1146
44.65,2.11145
44.66,2.07832
44.67,2.18963
44.68,2.17794
44.69,2.23483
44.7,2.19526
44.71,2.14643
44.72,2.13634
44.73,2.11271
44.74,2.16985
44.75,2.05376
44.76,2.06472
44.77,2.09228
44.78,2.07492
44.79,2.11407
44.8,2.17189
44.81,2.15858
44.82,2.10765
44.83,2.06281
44.84,2.05596
44.85,2.25322
44.86,2.16233
44.87,2.15005
44.88,2.19628
44.89,2.21593
44.9,2.16265
44.91,2.1762
44.92,2.16067
44.93,2.23872
44.94,2.23476
44.95,2.30777
44.96,2.31195
44.97,2.28512
44.98,2.18517
44.99,2.21301
45,2.14345
45.01,2.17621
45.02,2.26904
45.03,2.26549
45.04,2.28391
45.05,2.19869
45.06,2.21422
45.07,2.22061
45.08,2.24726
45.09,2.27453
45.1,2.32501
45.11,2.24464
45.12,2.20894
45.13,2.25443
45.14,2.14895
45.15,2.08487
45.16,2.09668
45.17,2.06706
45.18,2.07104
45.19,2.04198
45.2,2.04704
45.21,2.07084
45.22,2.03815
45.23,2.02492
45.24,2.11545
45.25,2.16559
45.26,2.2253
45.27,2.15461
45.28,2.22728
45.29,2.30795
45.3,2.28289
45.31,2.3114
45.32,2.23669
45.33,2.2699
45.34,2.17588
45.35,2.1143
45.36,2.18053
45.37,2.17023
45.38,2.23932
45.39,2.22251
45.4,2.26417
45.41,2.21693
45.42,2.26579
45.43,2.25979
45.44,2.24766
45.45,2.2545
45.46,2.15406
45.47,2.24055
45.48,2.24366
45.49,2.23547
45.5,2.32219
45.51,2.30395
45.52,2.23231
45.53,2.25758
45.54,2.22259
45.55,2.1965
45.56,2.23859
45.57,2.15548
45.58,2.16936
45.59,2.20543
45.6,2.12749
45.61,2.11368
45.62,2.28969
45.63,2.2193
45.64,2.22514
45.65,2.14398
45.66,2.2093
45.67,2.17574
45.68,2.27719
45.69,2.21562
45.7,2.2438
45.71,2.20673
45.72,2.16723
45.73,2.16306
45.74,2.27818
45.75,2.15568
45.76,2.15205
45.77,2.12698
45.78,2.10373
45.79,2.09815
45.8,2.04392
45.81,2.10079
45.82,2.08818
45.83,2.09599
45.84,2.08379
45.85,2.14176
45.86,2.14817
45.87,2.13945
45.88,2.19232
45.89,2.14539
45.9,2.22285
45.91,2.21006
45.92,2.17952
45.93,2.22469
45.94,2.1799
45.95,2.277
45.96,2.24248
45.97,2.2067
45.98,2.15046
45.99,2.19255
46,2.20607
46.01,2.15954
46.02,2.13401
46.03,2.22415
46.04,2.14294
46.05,2.17494
46.06,2.26854
46.07,2.27373
46.08,2.21239
46.09,2.14986
46.1,2.13068
46.11,2.13197
46.12,2.12125
46.13,2.18252
46.14,2.21407
46.15,2.18538
46.16,2.2087
46.17,2.14052
46.18,2.28203
46.19,2.21469
46.2,2.23986
46.21,2.18763
46.22,2.18149
46.23,2.19553
46.24,2.22898
46.25,2.1984
46.26,2.21277
46.27,2.22549
46.28,2.17049
46.29,2.18961
46.3,2.23525
46.31,2.35361
46.32,2.29085
46.33,2.26851
46.34,2.27783
46.35,2.29243
46.36,2.27033
46.37,2.27787
46.38,2.25139
46.39,2.24442
46.4,2.2149
46.41,2.16302
46.42,2.28631
46.43,2.21309
46.44,2.25375
46.45,2.22184
46.46,2.25357
46.47,2.24243
46.48,2.12254
46.49,2.15671
46.5,2.16066
46.51,2.11774
46.52,2.08118
46.53,2.10003
46.54,2.05708
46.55,2.01981
46.56,2.09461
46.57,2.10743
46.58,2.10253
46.59,2.1163
46.6,2.09713
46.61,2.08765
46.62,2.12514
46.63,2.21633
46.64,2.30674
46.65,2.14825
46.66,2.21503
46.67,2.22182
