"Time (ns)","RMSD (Å)"
15.49,2.28383
15.5,2.35309
15.51,2.31956
15.52,2.38154
15.53,2.4148
15.54,2.38113
15.55,2.39269
15.56,2.39109
15.57,2.41587
15.58,2.36911
15.59,2.41379
15.6,2.3336
15.61,2.35147
15.62,2.30823
15.63,2.2399
15.64,2.20865
15.65,2.2814
15.66,2.215
15.67,2.31178
15.68,2.23084
15.69,2.22174
15.7,2.19691
15.71,2.16465
15.72,2.21864
15.73,2.1623
15.74,2.24137
15.75,2.34915
15.76,2.3637
15.77,2.37614
15.78,2.37587
15.79,2.34591
15.8,2.30831
15.81,2.30524
15.82,2.3379
15.83,2.37891
15.84,2.40069
15.85,2.33079
15.86,2.3573
15.87,2.30617
15.88,2.40308
15.89,2.40506
15.9,2.33168
15.91,2.29269
15.92,2.33874
15.93,2.31127
15.94,2.27132
15.95,2.3204
15.96,2.34106
15.97,2.33944
15.98,2.34607
15.99,2.38443
16,2.51245
16.01,2.52271
16.02,2.53668
16.03,2.51903
16.04,2.45194
16.05,2.42886
16.06,2.41818
16.07,2.4039
16.08,2.40222
16.09,2.47272
16.1,2.4225
16.11,2.37193
16.12,2.42082
16.13,2.35019
16.14,2.34344
16.15,2.29126
16.16,2.29959
16.17,2.36149
16.18,2.3605
16.19,2.44352
16.2,2.38411
16.21,2.35518
16.22,2.34184
16.23,2.40227
16.24,2.30889
16.25,2.32827
16.26,2.34343
16.27,2.32065
16.28,2.32691
16.29,2.32703
16.3,2.32017
16.31,2.43024
16.32,2.41294
16.33,2.36711
16.34,2.33425
16.35,2.29863
16.36,2.36194
16.37,2.30927
16.38,2.37116
16.39,2.37981
16.4,2.35752
16.41,2.44312
16.42,2.47004
16.43,2.4106
16.44,2.37044
16.45,2.34896
16.46,2.38941
16.47,2.41701
16.48,2.34911
16.49,2.38085
16.5,2.32536
16.51,2.36197
16.52,2.35285
16.53,2.34919
16.54,2.34031
16.55,2.33479
16.56,2.36545
16.57,2.35503
16.58,2.3129
16.59,2.37592
16.6,2.35862
16.61,2.32801
16.62,2.3021
16.63,2.34259
16.64,2.34261
16.65,2.31921
16.66,2.3664
16.67,2.33855
16.68,2.42442
16.69,2.40153
16.7,2.38974
16.71,2.47907
16.72,2.41766
16.73,2.48578
16.74,2.46123
16.75,2.49587
16.76,2.45435
16.77,2.46914
16.78,2.50552
16.79,2.46729
16.8,2.44892
16.81,2.45884
16.82,2.45513
16.83,2.40731
16.84,2.39745
16.85,2.34316
16.86,2.34095
16.87,2.27237
16.88,2.35883
16.89,2.3534
16.9,2.40693
16.91,2.38603
16.92,2.40871
16.93,2.44087
16.94,2.4403
16.95,2.46575
16.96,2.42272
16.97,2.48713
16.98,2.54127
16.99,2.52982
17,2.55706
17.01,2.51819
17.02,2.48615
17.03,2.46627
17.04,2.40358
17.05,2.33854
17.06,2.4559
17.07,2.45465
17.08,2.3789
17.09,2.39482
17.1,2.34651
17.11,2.32557
17.12,2.33071
17.13,2.36109
17.14,2.39692
17.15,2.4081
17.16,2.31938
17.17,2.3511
17.18,2.38273
17.19,2.29539
17.2,2.32794
17.21,2.34112
17.22,2.2469
17.23,2.25484
17.24,2.28726
17.25,2.29296
17.26,2.28944
17.27,2.36373
17.28,2.34905
17.29,2.36022
17.3,2.35459
17.31,2.32069
17.32,2.31843
17.33,2.27946
17.34,2.32417
17.35,2.27283
17.36,2.16394
17.37,2.24416
17.38,2.11217
17.39,2.18491
17.4,2.20208
17.41,2.21169
17.42,2.18924
17.43,2.19119
17.44,2.17691
17.45,2.26823
17.46,2.22251
17.47,2.19745
17.48,2.16462
17.49,2.19137
17.5,2.19484
17.51,2.32211
17.52,2.24926
17.53,2.24851
17.54,2.25594
17.55,2.29227
17.56,2.30657
17.57,2.23228
17.58,2.23937
17.59,2.17311
17.6,2.20104
17.61,2.22794
17.62,2.30143
17.63,2.27498
17.64,2.35147
17.65,2.39033
17.66,2.31259
17.67,2.32417
17.68,2.28922
17.69,2.30375
17.7,2.28053
17.71,2.32408
17.72,2.32923
17.73,2.29738
17.74,2.39739
17.75,2.39096
17.76,2.30352
17.77,2.3467
17.78,2.26928
17.79,2.37064
17.8,2.36459
17.81,2.34614
17.82,2.33438
17.83,2.32358
17.84,2.31248
17.85,2.23877
17.86,2.34863
17.87,2.3744
17.88,2.32332
17.89,2.32535
17.9,2.29318
17.91,2.29738
17.92,2.40531
17.93,2.4139
17.94,2.43648
17.95,2.43597
17.96,2.41769
17.97,2.41822
17.98,2.34884
17.99,2.40532
18,2.3563
18.01,2.40613
18.02,2.37704
18.03,2.31147
18.04,2.3189
18.05,2.27618
18.06,2.29577
18.07,2.24319
18.08,2.27339
18.09,2.23815
18.1,2.41551
18.11,2.38869
18.12,2.35707
18.13,2.41119
18.14,2.36451
18.15,2.43653
18.16,2.44849
18.17,2.38917
18.18,2.39699
18.19,2.32517
18.2,2.35314
18.21,2.47677
18.22,2.38692
18.23,2.3483
18.24,2.41326
18.25,2.44941
18.26,2.41828
18.27,2.41793
18.28,2.42659
18.29,2.37796
18.3,2.39996
18.31,2.39013
18.32,2.42167
18.33,2.39223
18.34,2.39377
18.35,2.43034
18.36,2.38178
18.37,2.31085
18.38,2.33622
18.39,2.34518
18.4,2.31293
18.41,2.35484
18.42,2.30979
18.43,2.38157
18.44,2.44304
18.45,2.35474
18.46,2.30463
18.47,2.32565
18.48,2.33601
18.49,2.43099
18.5,2.38417
18.51,2.40956
18.52,2.50589
18.53,2.44418
18.54,2.4605
18.55,2.40652
18.56,2.38316
18.57,2.3819
18.58,2.4482
18.59,2.46508
18.6,2.40641
18.61,2.39183
18.62,2.38831
18.63,2.3893
18.64,2.41127
18.65,2.47245
18.66,2.36893
18.67,2.39495
18.68,2.3464
18.69,2.30502
18.7,2.34661
18.71,2.30481
18.72,2.32222
18.73,2.39487
18.74,2.37341
18.75,2.40861
18.76,2.43526
18.77,2.40882
18.78,2.41972
18.79,2.33212
18.8,2.33339
18.81,2.30463
18.82,2.30337
18.83,2.4269
18.84,2.39384
18.85,2.43002
18.86,2.42683
18.87,2.40301
18.88,2.36871
18.89,2.39038
18.9,2.38486
18.91,2.38776
18.92,2.41108
18.93,2.38643
18.94,2.32584
18.95,2.39441
18.96,2.3517
18.97,2.3574
18.98,2.38671
18.99,2.36259
19,2.4063
19.01,2.42478
19.02,2.41314
19.03,2.42169
19.04,2.44166
19.05,2.50201
19.06,2.38447
19.07,2.44967
19.08,2.56763
19.09,2.40356
19.1,2.42285
19.11,2.41752
19.12,2.32156
19.13,2.35883
19.14,2.33572
19.15,2.33122
19.16,2.38987
19.17,2.32345
19.18,2.30354
19.19,2.2729
19.2,2.25867
19.21,2.29094
19.22,2.32056
19.23,2.28624
19.24,2.27167
19.25,2.3043
19.26,2.31915
19.27,2.34387
19.28,2.42872
19.29,2.25751
19.3,2.37193
19.31,2.42964
19.32,2.376
19.33,2.42199
19.34,2.39444
19.35,2.44237
19.36,2.40359
19.37,2.4076
19.38,2.42341
19.39,2.45081
19.4,2.54293
19.41,2.44684
19.42,2.47175
19.43,2.5739
19.44,2.52609
19.45,2.49868
19.46,2.53732
19.47,2.43821
19.48,2.3781
19.49,2.40707
19.5,2.40834
19.51,2.33903
19.52,2.40029
19.53,2.52544
19.54,2.52293
19.55,2.48721
19.56,2.46807
19.57,2.44774
19.58,2.32785
19.59,2.34372
19.6,2.38643
19.61,2.28001
19.62,2.3187
19.63,2.3097
19.64,2.25043
19.65,2.3386
19.66,2.34496
19.67,2.3573
19.68,2.40958
19.69,2.40853
19.7,2.39891
19.71,2.3651
19.72,2.46925
19.73,2.35537
19.74,2.33928
19.75,2.28816
19.76,2.32348
19.77,2.29026
19.78,2.23182
19.79,2.27987
19.8,2.16643
19.81,2.20708
19.82,2.18316
19.83,2.22492
19.84,2.25786
19.85,2.25641
19.86,2.33001
19.87,2.31084
19.88,2.2047
19.89,2.14319
19.9,2.05477
19.91,2.0678
19.92,2.04638
19.93,2.02638
19.94,2.08034
19.95,2.03556
19.96,1.93813
19.97,2.08004
19.98,2.00958
19.99,1.98472
20,2.10092
20.01,2.11377
20.02,2.09698
20.03,1.98402
20.04,2.00872
20.05,2.05235
20.06,2.11609
20.07,2.06498
20.08,1.99917
20.09,2.0246
20.1,2.0373
20.11,2.03035
20.12,2.07863
20.13,2.00965
20.14,2.08
20.15,2.07934
20.16,2.01946
20.17,2.07376
20.18,2.08166
20.19,2.0228
20.2,2.11979
20.21,2.12975
20.22,2.02658
20.23,2.07715
20.24,2.19124
20.25,2.15081
20.26,2.10128
20.27,1.99986
20.28,2.20038
20.29,2.15161
20.3,2.21897
20.31,2.16508
20.32,2.29072
20.33,2.21635
20.34,2.21682
20.35,2.29423
20.36,2.18335
20.37,2.28305
20.38,2.17546
20.39,2.31727
20.4,2.3262
20.41,2.27664
20.42,2.27965
20.43,2.25326
20.44,2.18252
20.45,2.21868
20.46,2.1902
20.47,2.3081
20.48,2.25337
20.49,2.25774
20.5,2.26381
20.51,2.30272
20.52,2.35153
20.53,2.33553
20.54,2.27134
20.55,2.27964
20.56,2.31045
20.57,2.27766
20.58,2.2895
20.59,2.24459
20.6,2.23199
20.61,2.25041
20.62,2.23766
20.63,2.22915
20.64,2.28075
20.65,2.25112
20.66,2.27231
20.67,2.25554
20.68,2.28868
20.69,2.28875
20.7,2.30116
20.71,2.25295
20.72,2.39304
20.73,2.37901
20.74,2.41413
20.75,2.42756
20.76,2.44792
20.77,2.42957
20.78,2.42572
20.79,2.41789
20.8,2.45019
20.81,2.41121
20.82,2.43754
20.83,2.42413
20.84,2.42255
20.85,2.50981
20.86,2.45882
20.87,2.51555
20.88,2.4866
20.89,2.56474
20.9,2.54672
20.91,2.55353
20.92,2.47288
20.93,2.44928
20.94,2.49457
20.95,2.42791
20.96,2.41337
20.97,2.36158
20.98,2.4325
20.99,2.40416
21,2.50004
21.01,2.51633
21.02,2.43712
21.03,2.39552
21.04,2.53187
21.05,2.4302
21.06,2.54896
21.07,2.53209
21.08,2.54537
21.09,2.49469
21.1,2.50791
21.11,2.56497
21.12,2.58481
21.13,2.47464
21.14,2.41027
21.15,2.4639
21.16,2.36812
21.17,2.3441
21.18,2.35455
21.19,2.31915
21.2,2.3419
21.21,2.3811
21.22,2.3992
21.23,2.28743
21.24,2.24369
21.25,2.2227
21.26,2.29648
21.27,2.30951
21.28,2.31007
21.29,2.27218
21.3,2.29383
21.31,2.32945
21.32,2.35092
21.33,2.34362
21.34,2.32833
21.35,2.3508
21.36,2.26729
21.37,2.3024
21.38,2.33513
21.39,2.36434
21.4,2.35631
21.41,2.32303
21.42,2.30455
21.43,2.36092
21.44,2.3167
21.45,2.22745
21.46,2.31767
21.47,2.37692
21.48,2.25747
21.49,2.297
21.5,2.27058
21.51,2.25357
21.52,2.24684
21.53,2.29859
21.54,2.28386
21.55,2.32278
21.56,2.28916
21.57,2.19287
21.58,2.233
21.59,2.21539
21.6,2.17181
21.61,2.19284
21.62,2.2244
21.63,2.27248
21.64,2.28679
21.65,2.27691
21.66,2.32632
21.67,2.2406
21.68,2.23629
21.69,2.28736
21.7,2.22796
21.71,2.26556
21.72,2.23651
21.73,2.2526
21.74,2.25513
21.75,2.26893
21.76,2.28253
21.77,2.26168
21.78,2.27205
21.79,2.31797
21.8,2.27177
21.81,2.30586
21.82,2.27941
21.83,2.40428
21.84,2.29021
21.85,2.32749
21.86,2.2704
21.87,2.27331
21.88,2.17309
21.89,2.32062
21.9,2.28065
21.91,2.35253
21.92,2.3064
21.93,2.32725
21.94,2.24921
21.95,2.29504
21.96,2.33686
21.97,2.28155
21.98,2.28468
21.99,2.31457
22,2.28567
22.01,2.28369
22.02,2.23289
22.03,2.28737
22.04,2.26866
22.05,2.3501
22.06,2.31797
22.07,2.33898
22.08,2.27832
22.09,2.27003
22.1,2.25896
22.11,2.23268
22.12,2.27037
22.13,2.25832
22.14,2.31588
22.15,2.33563
22.16,2.34067
22.17,2.30592
22.18,2.31428
22.19,2.2404
22.2,2.21569
22.21,2.19
22.22,2.21682
22.23,2.19194
22.24,2.2709
22.25,2.2066
22.26,2.20143
22.27,2.20965
22.28,2.23331
22.29,2.2344
22.3,2.14989
22.31,2.19816
22.32,2.20091
22.33,2.21725
22.34,2.23699
22.35,2.23481
22.36,2.1812
22.37,2.27745
22.38,2.258
22.39,2.33301
22.4,2.26444
22.41,2.27964
22.42,2.21218
22.43,2.32554
22.44,2.19524
22.45,2.12966
22.46,2.21215
22.47,2.13332
22.48,2.26954
22.49,2.23384
22.5,2.21658
22.51,2.21307
22.52,2.21222
22.53,2.21848
22.54,2.27046
22.55,2.27372
22.56,2.23225
22.57,2.26498
22.58,2.27199
22.59,2.24127
22.6,2.20992
22.61,2.18815
22.62,2.17339
22.63,2.20394
22.64,2.17127
22.65,2.1708
22.66,2.14741
22.67,2.13859
22.68,2.20252
22.69,2.19734
22.7,2.22803
22.71,2.24052
22.72,2.23032
22.73,2.14884
22.74,2.25359
22.75,2.22196
22.76,2.2562
22.77,2.25871
22.78,2.289
22.79,2.29199
22.8,2.30258
22.81,2.23775
22.82,2.23621
22.83,2.29578
22.84,2.27261
22.85,2.15901
22.86,2.19995
22.87,2.20742
22.88,2.1861
22.89,2.17926
22.9,2.21912
22.91,2.18169
22.92,2.18165
22.93,2.14705
22.94,2.16708
22.95,2.21714
22.96,2.13582
22.97,2.14896
22.98,2.22539
22.99,2.23002
23,2.24956
23.01,2.2569
23.02,2.16648
23.03,2.20688
23.04,2.15055
23.05,2.10027
23.06,2.12218
23.07,2.15087
23.08,2.1399
23.09,2.07025
23.1,2.14677
23.11,2.19768
23.12,2.20018
23.13,2.21148
23.14,2.13444
23.15,2.23467
23.16,2.23709
23.17,2.22899
23.18,2.17712
23.19,2.25237
23.2,2.21976
23.21,2.21868
23.22,2.22127
23.23,2.22416
23.24,2.24265
23.25,2.1908
23.26,2.18246
23.27,2.15595
23.28,2.13729
23.29,2.19331
23.3,2.16786
23.31,2.04643
23.32,2.10877
23.33,2.15889
23.34,2.07526
23.35,2.03329
23.36,2.10466
23.37,2.197
23.38,2.04013
23.39,2.03866
23.4,2.08706
23.41,2.15284
23.42,2.11919
23.43,2.10829
23.44,2.14228
23.45,2.09211
23.46,2.0961
23.47,2.15041
23.48,2.13729
23.49,2.23168
23.5,2.23056
23.51,2.20128
23.52,2.17757
23.53,2.14774
23.54,2.20134
23.55,2.15413
23.56,2.16577
23.57,2.17847
23.58,2.27384
23.59,2.27568
23.6,2.29334
23.61,2.2529
23.62,2.29489
23.63,2.26554
23.64,2.22839
23.65,2.28754
23.66,2.22826
23.67,2.29782
23.68,2.2357
23.69,2.27355
23.7,2.32817
23.71,2.26024
23.72,2.28044
23.73,2.17623
23.74,2.12239
23.75,2.18518
23.76,2.19941
23.77,2.1583
23.78,2.16783
23.79,2.18524
23.8,2.18053
23.81,2.20415
23.82,2.22968
23.83,2.24849
23.84,2.1933
23.85,2.18861
23.86,2.13936
23.87,2.21721
23.88,2.25861
23.89,2.21847
23.9,2.25782
23.91,2.20878
23.92,2.25482
23.93,2.31563
23.94,2.30082
23.95,2.22792
23.96,2.2526
23.97,2.25882
23.98,2.33794
23.99,2.40793
24,2.2376
24.01,2.3221
24.02,2.31293
24.03,2.24339
24.04,2.30248
24.05,2.27273
24.06,2.23534
24.07,2.21787
24.08,2.32995
24.09,2.29652
24.1,2.34914
24.11,2.28409
24.12,2.30809
24.13,2.27222
24.14,2.24398
24.15,2.19213
24.16,2.21488
24.17,2.27746
24.18,2.31251
24.19,2.34309
24.2,2.38293
24.21,2.36561
24.22,2.23927
24.23,2.21554
24.24,2.24598
24.25,2.22711
24.26,2.24397
24.27,2.22485
24.28,2.2446
24.29,2.14513
24.3,2.16877
24.31,2.24536
24.32,2.24169
24.33,2.34715
24.34,2.27302
24.35,2.25705
24.36,2.19795
24.37,2.21659
24.38,2.24418
24.39,2.21109
24.4,2.20162
24.41,2.25977
24.42,2.24276
24.43,2.1991
24.44,2.23444
24.45,2.20984
24.46,2.25955
24.47,2.25106
24.48,2.28248
24.49,2.2004
24.5,2.21611
24.51,2.23496
24.52,2.25407
24.53,2.31314
24.54,2.29424
24.55,2.18806
24.56,2.27463
24.57,2.34696
24.58,2.26351
24.59,2.33544
24.6,2.2507
24.61,2.20382
24.62,2.3055
24.63,2.28047
24.64,2.29172
24.65,2.32219
24.66,2.37296
24.67,2.36404
24.68,2.32931
24.69,2.40364
24.7,2.35437
24.71,2.34871
24.72,2.26155
24.73,2.29633
24.74,2.33681
24.75,2.35958
24.76,2.28852
24.77,2.33381
24.78,2.2505
24.79,2.28161
24.8,2.22052
24.81,2.26848
24.82,2.28014
24.83,2.23783
24.84,2.25391
24.85,2.2502
24.86,2.29122
24.87,2.27792
24.88,2.29554
24.89,2.28346
24.9,2.32923
24.91,2.36262
24.92,2.25754
24.93,2.23793
24.94,2.31891
24.95,2.26174
24.96,2.26156
24.97,2.30625
24.98,2.27265
24.99,2.342
25,2.37916
25.01,2.33215
25.02,2.36144
25.03,2.31933
25.04,2.25244
25.05,2.30858
25.06,2.35714
25.07,2.26145
25.08,2.27584
25.09,2.34277
25.1,2.36373
25.11,2.39181
25.12,2.21208
25.13,2.21689
25.14,2.2503
25.15,2.20829
25.16,2.40635
25.17,2.34532
25.18,2.28978
25.19,2.28021
25.2,2.26491
25.21,2.20757
25.22,2.24881
25.23,2.19993
25.24,2.24365
25.25,2.21971
25.26,2.231
25.27,2.28909
25.28,2.23859
25.29,2.25371
25.3,2.32735
25.31,2.33996
25.32,2.27269
25.33,2.36854
25.34,2.25144
25.35,2.29236
25.36,2.38142
25.37,2.39526
25.38,2.38294
25.39,2.25835
25.4,2.28629
25.41,2.2487
25.42,2.18179
25.43,2.20144
25.44,2.29202
25.45,2.25015
25.46,2.22016
25.47,2.33064
25.48,2.29912
25.49,2.37216
25.5,2.35905
25.51,2.33766
25.52,2.34056
25.53,2.3329
25.54,2.26207
25.55,2.27473
25.56,2.33578
25.57,2.30137
25.58,2.27474
25.59,2.3241
25.6,2.27605
25.61,2.23134
25.62,2.30653
25.63,2.26983
25.64,2.26663
25.65,2.25231
25.66,2.33552
25.67,2.29428
25.68,2.24476
25.69,2.33448
25.7,2.32361
25.71,2.30198
25.72,2.36576
25.73,2.33362
25.74,2.32898
25.75,2.2642
25.76,2.25478
25.77,2.34022
25.78,2.28949
25.79,2.39513
25.8,2.3299
25.81,2.32029
25.82,2.22468
25.83,2.25979
25.84,2.2885
25.85,2.32412
25.86,2.26488
25.87,2.2015
25.88,2.16451
25.89,2.16303
25.9,2.18502
25.91,2.16877
25.92,2.29325
25.93,2.28922
25.94,2.30013
25.95,2.22084
25.96,2.19011
25.97,2.24463
25.98,2.26009
25.99,2.23854
26,2.16146
26.01,2.20609
26.02,2.18547
26.03,2.14866
26.04,2.21249
26.05,2.21487
26.06,2.12061
26.07,2.1977
26.08,2.19171
26.09,2.20219
26.1,2.19674
26.11,2.19274
26.12,2.20845
26.13,2.26664
26.14,2.16104
26.15,2.27068
26.16,2.246
26.17,2.28611
26.18,2.23337
26.19,2.32022
26.2,2.15609
26.21,2.19886
26.22,2.1935
26.23,2.20454
26.24,2.12011
26.25,2.19351
26.26,2.26642
26.27,2.23218
26.28,2.3136
26.29,2.43762
26.3,2.30372
26.31,2.34515
26.32,2.31925
26.33,2.36533
26.34,2.35981
26.35,2.31354
26.36,2.3255
26.37,2.36543
26.38,2.34897
26.39,2.40906
26.4,2.40556
26.41,2.39722
26.42,2.44022
26.43,2.41809
26.44,2.4715
26.45,2.46209
26.46,2.45122
26.47,2.3196
26.48,2.43219
26.49,2.43753
26.5,2.45578
26.51,2.41701
26.52,2.49982
26.53,2.34818
26.54,2.39088
26.55,2.3668
26.56,2.41778
26.57,2.40392
26.58,2.34664
26.59,2.29437
26.6,2.30529
26.61,2.28698
26.62,2.40331
26.63,2.40318
26.64,2.36105
26.65,2.36528
26.66,2.35617
26.67,2.36288
26.68,2.38979
26.69,2.4104
26.7,2.28724
26.71,2.33104
26.72,2.41723
26.73,2.39471
26.74,2.38712
26.75,2.36994
26.76,2.31747
26.77,2.26403
26.78,2.34642
26.79,2.30338
26.8,2.36211
26.81,2.37097
26.82,2.31456
26.83,2.29528
26.84,2.34553
26.85,2.38426
26.86,2.35112
26.87,2.4324
26.88,2.40859
26.89,2.41097
26.9,2.37931
26.91,2.35847
26.92,2.28654
26.93,2.34663
26.94,2.415
26.95,2.39574
26.96,2.3008
26.97,2.37365
26.98,2.3419
26.99,2.42066
27,2.38626
27.01,2.31506
27.02,2.42069
27.03,2.38059
27.04,2.34581
27.05,2.37635
27.06,2.36584
27.07,2.267
27.08,2.30039
27.09,2.26212
27.1,2.3178
27.11,2.26686
27.12,2.24808
27.13,2.29808
27.14,2.27862
27.15,2.33896
27.16,2.36267
27.17,2.30333
27.18,2.41786
27.19,2.37578
27.2,2.31147
27.21,2.30893
27.22,2.32095
27.23,2.34245
27.24,2.29184
27.25,2.24146
27.26,2.30134
27.27,2.37237
27.28,2.33962
27.29,2.39676
27.3,2.26933
27.31,2.33447
27.32,2.25027
27.33,2.28375
27.34,2.30869
27.35,2.34911
27.36,2.40723
27.37,2.34484
27.38,2.36974
27.39,2.27763
27.4,2.28628
27.41,2.28989
27.42,2.31206
27.43,2.34915
27.44,2.35363
27.45,2.34604
27.46,2.30407
27.47,2.35602
27.48,2.36752
27.49,2.39614
27.5,2.4786
27.51,2.42334
27.52,2.48585
27.53,2.30719
27.54,2.32949
27.55,2.31913
27.56,2.32681
27.57,2.35254
27.58,2.35725
27.59,2.31279
27.6,2.3396
27.61,2.37971
27.62,2.33367
27.63,2.38042
27.64,2.29313
27.65,2.33113
27.66,2.35402
27.67,2.40278
27.68,2.38524
27.69,2.41794
27.7,2.36743
27.71,2.41026
27.72,2.44946
27.73,2.393
27.74,2.40746
27.75,2.3987
27.76,2.34787
27.77,2.30568
27.78,2.37015
27.79,2.34167
27.8,2.36129
27.81,2.4268
27.82,2.42981
27.83,2.40291
27.84,2.39627
27.85,2.34389
27.86,2.37683
27.87,2.36018
27.88,2.36937
27.89,2.40732
27.9,2.41483
27.91,2.51757
27.92,2.44812
27.93,2.42008
27.94,2.46892
27.95,2.41743
27.96,2.4548
27.97,2.4478
27.98,2.46721
27.99,2.4386
28,2.3492
28.01,2.38574
28.02,2.35913
28.03,2.34161
28.04,2.40894
28.05,2.45022
28.06,2.38809
28.07,2.34128
28.08,2.42598
28.09,2.4143
28.1,2.37651
28.11,2.46629
28.12,2.47751
28.13,2.41702
28.14,2.39207
28.15,2.39273
28.16,2.39623
28.17,2.37121
28.18,2.31984
28.19,2.33512
28.2,2.38414
28.21,2.30763
28.22,2.31508
28.23,2.35858
28.24,2.3286
28.25,2.35903
28.26,2.37728
28.27,2.47114
28.28,2.42887
28.29,2.4386
28.3,2.43242
28.31,2.36298
28.32,2.32235
28.33,2.34072
28.34,2.3651
28.35,2.38345
28.36,2.27113
28.37,2.27792
28.38,2.35176
28.39,2.28333
28.4,2.38491
28.41,2.36837
28.42,2.36875
28.43,2.33479
28.44,2.28116
28.45,2.43063
28.46,2.29164
28.47,2.31539
28.48,2.29133
28.49,2.34975
28.5,2.35171
28.51,2.3649
28.52,2.3522
28.53,2.37338
28.54,2.401
28.55,2.4713
28.56,2.39064
28.57,2.4237
28.58,2.39957
28.59,2.45614
28.6,2.40766
28.61,2.42767
28.62,2.41624
28.63,2.33128
28.64,2.37457
28.65,2.34383
28.66,2.35299
28.67,2.48466
28.68,2.3651
28.69,2.27724
28.7,2.33029
28.71,2.3364
28.72,2.27613
28.73,2.36715
28.74,2.38376
28.75,2.28751
28.76,2.31401
28.77,2.34628
28.78,2.43247
28.79,2.36521
28.8,2.32797
28.81,2.36268
28.82,2.37075
28.83,2.33257
28.84,2.38265
28.85,2.35598
28.86,2.36534
28.87,2.32493
28.88,2.35224
28.89,2.32016
28.9,2.33745
28.91,2.33783
28.92,2.32253
28.93,2.33892
28.94,2.32739
28.95,2.32414
28.96,2.30148
28.97,2.36352
28.98,2.33481
28.99,2.40392
29,2.45886
29.01,2.42719
29.02,2.34394
29.03,2.39124
29.04,2.37505
29.05,2.36886
29.06,2.42121
29.07,2.36148
29.08,2.31363
29.09,2.36343
29.1,2.36114
29.11,2.38966
29.12,2.46064
29.13,2.36541
29.14,2.39239
29.15,2.36168
29.16,2.31473
29.17,2.39658
29.18,2.36938
29.19,2.35639
29.2,2.34558
29.21,2.27726
29.22,2.37859
29.23,2.47041
29.24,2.40962
29.25,2.34251
29.26,2.36515
29.27,2.40358
29.28,2.40469
29.29,2.46157
29.3,2.42025
29.31,2.42976
29.32,2.48818
29.33,2.38016
29.34,2.49002
29.35,2.5049
29.36,2.46299
29.37,2.37257
29.38,2.39219
29.39,2.43071
29.4,2.50241
29.41,2.46818
29.42,2.46313
29.43,2.45982
29.44,2.37065
29.45,2.40579
29.46,2.4483
29.47,2.47863
29.48,2.39597
29.49,2.46535
29.5,2.48473
29.51,2.43611
29.52,2.39151
29.53,2.33906
29.54,2.3369
29.55,2.37229
29.56,2.34489
29.57,2.37264
29.58,2.36392
29.59,2.40223
29.6,2.39179
29.61,2.40521
29.62,2.44537
29.63,2.41286
29.64,2.39017
29.65,2.34034
29.66,2.34104
29.67,2.42322
29.68,2.41621
29.69,2.3666
29.7,2.40094
29.71,2.36332
29.72,2.33908
29.73,2.35906
29.74,2.249
29.75,2.32012
29.76,2.3027
29.77,2.27179
29.78,2.34181
29.79,2.4257
29.8,2.42392
29.81,2.45023
29.82,2.28819
29.83,2.38053
29.84,2.35918
29.85,2.34617
29.86,2.32775
29.87,2.37433
29.88,2.43024
29.89,2.37994
29.9,2.36141
29.91,2.27684
29.92,2.34274
29.93,2.39877
29.94,2.39237
29.95,2.39906
29.96,2.33281
29.97,2.33733
29.98,2.32901
29.99,2.33809
30,2.29215
30.01,2.3181
30.02,2.37491
30.03,2.28926
30.04,2.28204
30.05,2.30883
30.06,2.3395
30.07,2.26072
30.08,2.24651
30.09,2.23593
30.1,2.27179
30.11,2.22073
30.12,2.23979
30.13,2.24284
30.14,2.19035
30.15,2.23387
30.16,2.2281
30.17,2.31028
30.18,2.41348
30.19,2.34509
30.2,2.25269
30.21,2.23906
30.22,2.24799
30.23,2.36223
30.24,2.32784
30.25,2.3244
30.26,2.33542
30.27,2.28604
30.28,2.2796
30.29,2.33011
30.3,2.2384
30.31,2.26319
30.32,2.23824
30.33,2.17029
30.34,2.26399
30.35,2.20809
30.36,2.19969
30.37,2.22442
30.38,2.28576
30.39,2.20263
30.4,2.31963
30.41,2.29357
30.42,2.23969
30.43,2.23637
30.44,2.22257
30.45,2.22665
30.46,2.19544
30.47,2.15517
30.48,2.17528
30.49,2.20468
30.5,2.21059
30.51,2.28265
30.52,2.24568
30.53,2.33197
30.54,2.33591
30.55,2.33565
30.56,2.2949
30.57,2.20958
30.58,2.16167
30.59,2.23745
30.6,2.37568
30.61,2.15382
30.62,2.15094
30.63,2.07729
30.64,2.13137
30.65,2.19519
30.66,2.14809
30.67,2.17267
30.68,2.15184
30.69,2.21409
30.7,2.16461
30.71,2.24271
30.72,2.25583
30.73,2.24594
30.74,2.22246
30.75,2.23692
30.76,2.14141
30.77,2.13917
30.78,2.18661
30.79,2.20369
30.8,2.18836
30.81,2.14431
30.82,2.26961
30.83,2.1724
30.84,2.20205
30.85,2.19391
30.86,2.15086
30.87,2.16333
30.88,2.257
30.89,2.27488
30.9,2.1889
30.91,2.18332
30.92,2.23753
30.93,2.34428
30.94,2.38313
30.95,2.41158
30.96,2.45114
30.97,2.41628
30.98,2.39764
30.99,2.37435
31,2.25495
31.01,2.26244
31.02,2.28435
31.03,2.26676
31.04,2.21044
31.05,2.12567
31.06,2.1808
31.07,2.21773
