Time (ns),RMSD (Å),RMSD (Å),RMSD (Å),Variance,Average,Standard deviation 
31.89,2.41717,2.41743,2.41743,1.50E-08,2.417343333,0.000122565
31.9,2.4204,2.34141,2.34141,0.001386538,2.36774,0.037236243
31.91,2.37533,2.36285,2.36285,3.46E-05,2.36701,0.005883128
31.92,2.3292,2.31848,2.31848,2.55E-05,2.322053333,0.005053456
31.93,2.2979,2.30052,2.30052,1.53E-06,2.299646667,0.00123508
31.94,2.34217,2.32453,2.32453,6.91E-05,2.33041,0.008315576
31.95,2.55313,2.32836,2.32836,0.011227012,2.403283333,0.105957594
31.96,2.55257,2.304,2.304,0.013730454,2.386856667,0.117177022
31.97,2.50009,2.33305,2.33305,0.006200525,2.38873,0.078743411
31.98,2.55905,2.24199,2.24199,0.022339343,2.347676667,0.149463517
31.99,2.5309,2.2128,2.2128,0.022486136,2.318833333,0.149953778
32,2.42666,2.21746,2.21746,0.009725476,2.287193333,0.098617826
32.01,2.39754,2.196,2.196,0.009026305,2.26318,0.095006867
32.02,2.45895,2.25462,2.25462,0.009277944,2.32273,0.096322086
32.03,2.57157,2.21872,2.21872,0.027667361,2.336336667,0.166335085
32.04,2.66775,2.26258,2.26258,0.036480606,2.397636667,0.19099897
32.05,2.53851,2.20379,2.20379,0.024897217,2.315363333,0.157788521
32.06,2.49507,2.08568,2.08568,0.037244483,2.222143333,0.192988297
32.07,2.59199,2.15814,2.15814,0.041827961,2.302756667,0.204518851
32.08,2.47441,2.16319,2.16319,0.021523975,2.26693,0.146710515
32.09,2.49037,2.17602,2.17602,0.021959094,2.280803333,0.148186011
32.1,2.3931,2.124,2.124,0.01609218,2.2137,0.126854957
32.11,2.48548,2.08725,2.08725,0.035241585,2.219993333,0.187727422
32.12,2.35135,2.04142,2.04142,0.021345912,2.14473,0.146102403
32.13,2.46219,2.07809,2.07809,0.032785069,2.206123333,0.181066476
32.14,2.39498,2.09415,2.09415,0.02011082,2.194426667,0.141812622
32.15,2.45944,1.96279,1.96279,0.054813605,2.12834,0.234123055
32.16,2.57483,2.05645,2.05645,0.059715072,2.229243333,0.244366675
32.17,2.56672,2.13922,2.13922,0.0406125,2.28172,0.201525433
32.18,2.60585,2.03473,2.03473,0.072484012,2.225103333,0.26922855
32.19,2.57595,1.99379,1.99379,0.075313392,2.187843333,0.274432856
32.2,2.5247,2.03932,2.03932,0.052354165,2.201113333,0.228810326
32.21,2.63261,2.08302,2.08302,0.067122037,2.266216667,0.259079211
32.22,2.55316,2.10084,2.10084,0.045465196,2.251613333,0.213225693
32.23,2.46923,2.14127,2.14127,0.023901725,2.25059,0.154601827
32.24,2.54518,2.11123,2.11123,0.041847245,2.25588,0.204565992
32.25,2.49876,2.18309,2.18309,0.0221439,2.288313333,0.148808265
32.26,2.48884,2.0489,2.0489,0.04301049,2.195546667,0.207389705
32.27,2.37592,1.96885,1.96885,0.036823552,2.10454,0.191894638
32.28,2.35778,1.94644,1.94644,0.037600132,2.083553333,0.193907536
32.29,2.33232,2.02536,2.02536,0.020938765,2.12768,0.144702332
32.3,2.32668,1.93916,1.93916,0.0333715,2.068333333,0.18267868
32.31,2.41945,1.87891,1.87891,0.064929665,2.05909,0.254813
32.32,2.37675,1.8885,1.8885,0.052975125,2.05125,0.230163257
32.33,2.34828,1.90332,1.90332,0.043997645,2.05164,0.209756156
32.34,2.41396,1.9616,1.9616,0.045473238,2.112386667,0.213244549
32.35,2.44483,2.00903,2.00903,0.042204809,2.154296667,0.20543809
32.36,2.34662,2.01933,2.01933,0.023804165,2.128426667,0.154285986
32.37,2.37562,2.05716,2.05716,0.02253706,2.163313333,0.150123484
32.38,2.37688,2.03475,2.03475,0.026011764,2.148793333,0.161281629
32.39,2.47925,2.0846,2.0846,0.034610805,2.21615,0.186039794
32.4,2.37762,2.03834,2.03834,0.025580204,2.151433333,0.159938126
32.41,2.54234,2.07413,2.07413,0.04871569,2.2302,0.220716311
32.42,2.52996,2.17058,2.17058,0.028700885,2.290373333,0.169413357
32.43,2.61026,2.14808,2.14808,0.047468967,2.30214,0.217873741
32.44,2.53093,2.24892,2.24892,0.017673253,2.342923333,0.132940789
32.45,2.48498,2.13866,2.13866,0.026652787,2.2541,0.163256814
32.46,2.51369,2.13477,2.13477,0.031906748,2.261076667,0.178624601
32.47,2.64676,2.12014,2.12014,0.061628583,2.29568,0.248251049
32.48,2.45681,2.04233,2.04233,0.038176371,2.18049,0.195387746
32.49,2.43391,2.12677,2.12677,0.020963329,2.22915,0.144787185
32.5,2.52505,2.129,2.129,0.034856801,2.261016667,0.18669976
32.51,2.53845,2.05498,2.05498,0.051942942,2.216136667,0.227909944
32.52,2.44246,2.15935,2.15935,0.017811394,2.25372,0.133459334
32.53,2.46307,1.97746,1.97746,0.052403794,2.13933,0.228918749
32.54,2.35151,2.15916,2.15916,0.008221894,2.223276667,0.09067466
32.55,2.43325,2.09189,2.09189,0.025894811,2.205676667,0.160918647
32.56,2.36617,2.02832,2.02832,0.025365027,2.140936667,0.159264017
32.57,2.32965,1.9862,1.9862,0.026212867,2.100683333,0.161903883
32.58,2.42562,2.03473,2.03473,0.033954443,2.165026667,0.184267313
32.59,2.43336,2.07657,2.07657,0.02828869,2.1955,0.168192419
32.6,2.40371,1.99751,1.99751,0.03666632,2.13291,0.191484516
32.61,2.44033,2.06714,2.06714,0.030949061,2.191536667,0.175923453
32.62,2.42968,2.04414,2.04414,0.033031354,2.172653333,0.181745299
32.63,2.35174,2.07197,2.07197,0.017393612,2.165226667,0.131884843
32.64,2.44355,2.20486,2.20486,0.012660648,2.284423333,0.112519545
32.65,2.43789,2.17441,2.17441,0.015427047,2.262236667,0.124205663
32.66,2.4006,2.19901,2.19901,0.009030784,2.266206667,0.095030437
32.67,2.4446,2.15371,2.15371,0.018803776,2.250673333,0.137126861
32.68,2.36171,2.19718,2.19718,0.006015582,2.252023333,0.077560186
32.69,2.44944,2.24677,2.24677,0.009127806,2.314326667,0.095539554
32.7,2.5048,2.14486,2.14486,0.028790401,2.26484,0.169677343
32.71,2.42345,2.17507,2.17507,0.013709472,2.257863333,0.117087455
32.72,2.40579,2.13808,2.13808,0.015926365,2.227316667,0.126199704
32.73,2.61375,2.13723,2.13723,0.050460291,2.29607,0.224633682
32.74,2.56479,2.12271,2.12271,0.043429939,2.27007,0.208398511
32.75,2.40515,2.16906,2.16906,0.012386331,2.247756667,0.111293893
32.76,2.4872,2.2706,2.2706,0.01042568,2.3428,0.102106219
32.77,2.63734,2.28987,2.28987,0.026830089,2.405693333,0.163798929
32.78,2.51905,2.2677,2.2677,0.014039294,2.351483333,0.118487526
32.79,2.4286,2.30529,2.30529,0.003378968,2.346393333,0.058128891
32.8,2.53767,2.3072,2.3072,0.011803649,2.384023333,0.1086446
32.81,2.49975,2.2764,2.2764,0.011085605,2.35085,0.1052882
32.82,2.38936,2.25478,2.25478,0.004024839,2.29964,0.06344162
32.83,2.37772,2.29458,2.29458,0.001536058,2.322293333,0.039192572
32.84,2.3653,2.31566,2.31566,0.000547584,2.332206667,0.02340052
32.85,2.60495,2.33734,2.33734,0.015914469,2.426543333,0.126152564
32.86,2.63039,2.3438,2.3438,0.018251962,2.43933,0.135099822
32.87,2.51362,2.33545,2.33545,0.007054344,2.39484,0.083990143
32.88,2.44704,2.3615,2.3615,0.00162602,2.390013333,0.040323943
32.89,2.50748,2.36269,2.36269,0.004658699,2.410953333,0.068254661
32.9,2.50701,2.43901,2.43901,0.001027556,2.461676667,0.032055507
32.91,2.41004,2.34994,2.34994,0.000802669,2.369973333,0.028331412
32.92,2.42035,2.31339,2.31339,0.00254232,2.349043333,0.050421428
32.93,2.41759,2.2818,2.2818,0.004097539,2.327063333,0.06401202
32.94,2.47654,2.31535,2.31535,0.005773826,2.36908,0.075985695
32.95,2.47036,2.34378,2.34378,0.003560555,2.385973333,0.059670384
32.96,2.51054,2.38469,2.38469,0.003519605,2.42664,0.059326259
32.97,2.50884,2.33545,2.33545,0.006680909,2.393246667,0.08173683
32.98,2.56477,2.30344,2.30344,0.015176304,2.39055,0.123192143
32.99,2.67384,2.20549,2.20549,0.048744827,2.361606667,0.220782307
33,2.41326,2.27747,2.27747,0.004097539,2.322733333,0.06401202
33.01,2.51123,2.34961,2.34961,0.005804672,2.403483333,0.076188399
33.02,2.62889,2.21627,2.21627,0.037834503,2.35381,0.194510933
33.03,2.53398,2.25387,2.25387,0.017435914,2.34724,0.13204512
33.04,2.63529,2.28406,2.28406,0.027413892,2.401136667,0.16557141
33.05,2.56931,2.25273,2.25273,0.022271755,2.358256667,0.149237243
33.06,2.51777,2.29122,2.29122,0.011405534,2.366736667,0.106796694
33.07,2.48357,2.21356,2.21356,0.0162012,2.303563333,0.127283935
33.08,2.58957,2.2452,2.2452,0.026353488,2.35999,0.162337575
33.09,2.5136,2.18811,2.18811,0.023543053,2.296606667,0.153437457
33.1,2.42661,2.1417,2.1417,0.018038602,2.23667,0.134307862
33.11,2.47869,2.14636,2.14636,0.02454294,2.257136667,0.156661864
33.12,2.42644,2.1669,2.1669,0.014969114,2.253413333,0.122348329
33.13,2.51713,2.1995,2.1995,0.022419737,2.305376667,0.149732218
33.14,2.45953,2.26294,2.26294,0.008588362,2.32847,0.092673415
33.15,2.39556,2.32306,2.32306,0.001168056,2.347226667,0.034176828
33.16,2.50621,2.18525,2.18525,0.022892294,2.292236667,0.151301995
33.17,2.43193,2.11525,2.11525,0.022285827,2.22081,0.149284384
33.18,2.52511,2.15416,2.15416,0.030578645,2.27781,0.174867507
33.19,2.52286,2.14313,2.14313,0.032043305,2.269706667,0.179006439
33.2,2.54723,2.08083,2.08083,0.048339769,2.236296667,0.219863068
33.21,2.56047,2.12703,2.12703,0.041748941,2.27151,0.204325575
33.22,2.4976,2.08507,2.08507,0.037818,2.22258,0.194468507
33.23,2.76476,2.08369,2.08369,0.103079188,2.310713333,0.321059477
33.24,2.7743,2.09638,2.09638,0.102127895,2.322353333,0.319574553
33.25,2.67837,2.12738,2.12738,0.06746444,2.311043333,0.259739177
33.26,2.67389,2.19405,2.19405,0.051165872,2.353996667,0.226198745
33.27,2.78181,2.20775,2.20775,0.073232196,2.399103333,0.270614479
33.28,2.67461,2.23311,2.23311,0.043316056,2.380276667,0.208125096
33.29,2.71051,2.24911,2.24911,0.04730888,2.40291,0.217506046
33.3,2.57624,2.2314,2.2314,0.026425472,2.346346667,0.162559135
33.31,2.56257,2.20826,2.20826,0.027896795,2.326363333,0.167023336
33.32,2.57161,2.23414,2.23414,0.025308,2.34663,0.159084884
33.33,2.59166,2.21805,2.21805,0.031018763,2.342586667,0.176121443
33.34,2.51405,2.26206,2.26206,0.01411088,2.346056667,0.118789225
33.35,2.56807,2.2459,2.2459,0.023065224,2.35329,0.151872394
33.36,2.52998,2.34784,2.34784,0.007372218,2.408553333,0.085861619
33.37,2.49525,2.18164,2.18164,0.021855829,2.286176667,0.147837172
33.38,2.563,2.17162,2.17162,0.034039623,2.30208,0.184498301
33.39,2.64021,2.14472,2.14472,0.054557853,2.309883333,0.233576226
33.4,2.54291,2.1814,2.1814,0.029042107,2.301903333,0.170417448
33.41,2.48998,2.2198,2.2198,0.016221607,2.30986,0.127364073
33.42,2.49555,2.23401,2.23401,0.015200705,2.32119,0.123291138
33.43,2.43615,2.24487,2.24487,0.008130675,2.30863,0.090170257
33.44,2.39977,2.19384,2.19384,0.009423814,2.262483333,0.097076333
33.45,2.3994,2.17395,2.17395,0.011295045,2.2491,0.106278149
33.46,2.48587,2.28445,2.28445,0.009015559,2.35159,0.094950299
33.47,2.33962,2.21482,2.21482,0.00346112,2.25642,0.058831284
33.48,2.41224,2.21494,2.21494,0.008650509,2.280706667,0.093008112
33.49,2.40154,2.22918,2.22918,0.006601771,2.286633333,0.081251283
33.5,2.39948,2.22541,2.22541,0.006733414,2.283433333,0.082057385
33.51,2.53848,2.20091,2.20091,0.025323001,2.313433333,0.159132024
33.52,2.57703,2.28251,2.28251,0.019276007,2.380683333,0.138838059
33.53,2.67462,2.22157,2.22157,0.045612067,2.372586667,0.213569818
33.54,2.6494,2.24415,2.24415,0.036495014,2.379233333,0.191036682
33.55,2.63754,2.30767,2.30767,0.024180937,2.417626667,0.155502209
33.56,2.75739,2.27186,2.27186,0.052386529,2.433703333,0.228881037
33.57,2.79865,2.23785,2.23785,0.069888142,2.424783333,0.264363655
33.58,2.75902,2.2559,2.2559,0.056251052,2.423606667,0.237173043
33.59,2.6319,2.25577,2.25577,0.031438617,2.381146667,0.177309382
33.6,2.65608,2.20707,2.20707,0.044802218,2.35674,0.211665344
33.61,2.9002,2.23173,2.23173,0.099300476,2.454553333,0.31511978
33.62,2.8059,2.27801,2.27801,0.061926189,2.453973333,0.248849732
33.63,2.66193,2.30774,2.30774,0.027877901,2.425803333,0.166966767
33.64,2.62847,2.28868,2.28868,0.025657165,2.401943333,0.160178542
33.65,2.52659,2.21381,2.21381,0.021740295,2.31807,0.147445906
33.66,2.46496,2.32652,2.32652,0.00425903,2.372666667,0.065261242
33.67,2.54521,2.31318,2.31318,0.011963982,2.390523333,0.109379991
33.68,2.47089,2.33176,2.33176,0.00430159,2.378136667,0.065586511
33.69,2.54845,2.31491,2.31491,0.012120207,2.392756667,0.110091812
33.7,2.54368,2.33196,2.33196,0.009961191,2.402533333,0.099805765
33.71,2.53634,2.37144,2.37144,0.006042669,2.426406667,0.077734605
33.72,2.63994,2.3549,2.3549,0.018055067,2.449913333,0.134369145
33.73,2.82541,2.35127,2.35127,0.049957498,2.509316667,0.223511739
33.74,2.9003,2.3241,2.3241,0.073779209,2.516166667,0.271623285
33.75,2.71306,2.32397,2.32397,0.033642451,2.453666667,0.183418785
33.76,2.67756,2.33672,2.33672,0.025815979,2.450333333,0.160673517
33.77,2.65841,2.27078,2.27078,0.033390448,2.39999,0.182730534
33.78,2.59728,2.26676,2.26676,0.024276327,2.376933333,0.155808622
33.79,2.64858,2.13588,2.13588,0.05841362,2.30678,0.241689098
33.8,2.66833,2.11707,2.11707,0.067530575,2.300823333,0.259866456
33.81,2.54695,2.18616,2.18616,0.028926539,2.306423333,0.170078037
33.82,2.54137,2.21243,2.21243,0.024044783,2.322076667,0.155063803
33.83,2.53707,2.26995,2.26995,0.015856243,2.35899,0.125921576
33.84,2.6661,2.23573,2.23573,0.04115963,2.379186667,0.202878364
33.85,2.59704,2.24028,2.24028,0.028283933,2.3592,0.168178277
33.86,2.59977,2.3372,2.3372,0.015320668,2.424723333,0.123776685
33.87,2.81187,2.46843,2.46843,0.026211341,2.58291,0.161899169
33.88,2.82239,2.44858,2.44858,0.031051981,2.573183333,0.176215724
33.89,2.77371,2.45455,2.45455,0.022636246,2.560936667,0.150453467
33.9,2.74512,2.44341,2.44341,0.02022865,2.54398,0.142227458
33.91,2.70325,2.30035,2.30035,0.03607298,2.43465,0.189928881
33.92,2.70799,2.26029,2.26029,0.044541176,2.409523333,0.211047804
33.93,2.64657,2.43067,2.43067,0.010358402,2.502636667,0.101776236
33.94,2.65132,2.33299,2.33299,0.022518664,2.4391,0.150062201
33.95,2.77397,2.32644,2.32644,0.044507356,2.475616667,0.210967665
33.96,2.95693,2.33204,2.33204,0.086775003,2.540336667,0.294575971
33.97,2.81151,2.27939,2.27939,0.062922599,2.456763333,0.250843774
33.98,2.84933,2.25825,2.25825,0.077639015,2.455276667,0.278637784
33.99,2.9882,2.3104,2.3104,0.102091742,2.536333333,0.319517984
34,2.92551,2.2454,2.2454,0.102788803,2.472103333,0.320606929
34.01,2.83146,2.29859,2.29859,0.063100097,2.476213333,0.251197327
34.02,2.81189,2.28529,2.28529,0.061623902,2.460823333,0.248241621
34.03,2.94928,2.28461,2.28461,0.098174713,2.506166667,0.313328443
34.04,3.08747,2.37314,2.37314,0.113392744,2.61125,0.336738391
34.05,3.07173,2.31286,2.31286,0.12797415,2.565816667,0.357734749
34.06,3.04584,2.356,2.356,0.105750939,2.585946667,0.325193695
34.07,2.93149,2.38626,2.38626,0.066061278,2.568003333,0.257023887
34.08,2.88061,2.40488,2.40488,0.050293118,2.563456667,0.224261273
34.09,2.7047,2.30511,2.30511,0.035482704,2.438306667,0.188368532
34.1,2.59462,2.29886,2.29886,0.019438662,2.397446667,0.139422601
34.11,2.61109,2.28635,2.28635,0.023434682,2.394596667,0.153083904
34.12,2.61614,2.34694,2.34694,0.016104142,2.436673333,0.126902097
34.13,2.64834,2.29432,2.29432,0.027851147,2.412326667,0.166886628
34.14,2.60973,2.32595,2.32595,0.017895797,2.420543333,0.133775175
34.15,2.64464,2.27727,2.27727,0.02999127,2.399726667,0.173179879
34.16,2.61714,2.28539,2.28539,0.024457347,2.395973333,0.15638845
34.17,2.58468,2.26511,2.26511,0.022694441,2.371633333,0.150646743
34.18,2.521,2.22017,2.22017,0.02011082,2.320446667,0.141812622
34.19,2.60304,2.17529,2.17529,0.040660014,2.317873333,0.201643284
34.2,2.59098,2.16532,2.16532,0.040263652,2.307206667,0.200658048
34.21,2.56521,2.19041,2.19041,0.031216676,2.315343333,0.176682414
34.22,2.7909,2.23445,2.23445,0.068808134,2.419933333,0.262313046
34.23,2.72172,2.31405,2.31405,0.036932184,2.44994,0.192177481
34.24,2.70401,2.23634,2.23634,0.048603384,2.39223,0.220461752
34.25,2.69044,2.3606,2.3606,0.024176539,2.470546667,0.155488067
34.26,2.77054,2.23603,2.23603,0.063489098,2.4142,0.25197043
34.27,2.82734,2.27042,2.27042,0.068924419,2.45606,0.262534606
34.28,2.733,2.26085,2.26085,0.049539027,2.418233333,0.222573644
34.29,2.75197,2.34285,2.34285,0.037195372,2.479223333,0.192861018
34.3,2.66147,2.24852,2.24852,0.037895045,2.38617,0.194666497
34.31,2.6645,2.27866,2.27866,0.033082779,2.407273333,0.18188672
34.32,2.6551,2.21659,2.21659,0.042731338,2.36276,0.206715596
34.33,2.66111,2.2159,2.2159,0.044047099,2.364303333,0.209874007
34.34,2.65216,2.23359,2.23359,0.038933521,2.373113333,0.19731579
34.35,2.654,2.22798,2.22798,0.040331787,2.369986667,0.200827754
34.36,2.75431,2.27144,2.27144,0.051814097,2.432396667,0.227627101
34.37,2.79485,2.31054,2.31054,0.052123595,2.471976667,0.228305923
34.38,2.80754,2.23068,2.23068,0.073948324,2.422966667,0.271934412
34.39,2.74349,2.22977,2.22977,0.058646275,2.40101,0.24216993
34.4,2.63262,2.27772,2.27772,0.02798978,2.39602,0.167301464
34.41,2.60819,2.33463,2.33463,0.016630016,2.425816667,0.128957421
34.42,2.63438,2.29265,2.29265,0.025950976,2.40656,0.161093067
34.43,2.77687,2.33507,2.33507,0.043374942,2.482336667,0.208266517
34.44,2.81192,2.33943,2.33943,0.0496104,2.496926667,0.222733922
34.45,2.87239,2.28497,2.28497,0.076680501,2.480776667,0.276912444
34.46,2.97232,2.31163,2.31163,0.097002506,2.53186,0.311452253
34.47,3.02442,2.37187,2.37187,0.094627001,2.589386667,0.30761502
34.48,2.93061,2.3046,2.3046,0.087086338,2.51327,0.295103944
34.49,3.05567,2.28922,2.28922,0.130543467,2.544703333,0.361307995
34.5,3.02745,2.30152,2.30152,0.117105414,2.543496667,0.342206684
34.51,3.07106,2.27016,2.27016,0.142542402,2.537126667,0.377547881
34.52,3.22217,2.27734,2.27734,0.198378606,2.592283333,0.445397133
34.53,3.30079,2.28411,2.28411,0.229697383,2.623003333,0.479267548
34.54,3.14885,2.30879,2.30879,0.156822401,2.58881,0.396008082
34.55,3.08526,2.40927,2.40927,0.101547218,2.6346,0.318664742
34.56,3.07143,2.4088,2.4088,0.097573004,2.629676667,0.312366778
34.57,2.98476,2.29146,2.29146,0.10681442,2.52256,0.326824754
34.58,2.98106,2.23972,2.23972,0.122129999,2.486833333,0.349471027
34.59,3.17888,2.3057,2.3057,0.169431847,2.59676,0.411620999
34.6,3.04045,2.33597,2.33597,0.110287127,2.570796667,0.332095057
34.61,3.22985,2.30279,2.30279,0.190986721,2.61181,0.437020275
34.62,3.2675,2.2511,2.2511,0.22957088,2.5899,0.479135555
34.63,3.19017,2.24736,2.24736,0.197531266,2.56163,0.444444896
34.64,3.28365,2.2977,2.2977,0.216021645,2.62635,0.464781287
34.65,3.19112,2.25677,2.25677,0.194002205,2.56822,0.440456814
34.66,3.27916,2.29262,2.29262,0.21628026,2.621466667,0.465059416
34.67,3.19556,2.29361,2.29361,0.180780845,2.59426,0.425183308
34.68,3.09286,2.23711,2.23711,0.162735125,2.52236,0.403404419
34.69,2.86094,2.26058,2.26058,0.080096029,2.4607,0.283012418
34.7,2.95268,2.30499,2.30499,0.093222741,2.520886667,0.305323994
34.71,3.01067,2.25099,2.25099,0.128247489,2.504216667,0.358116586
34.72,2.76154,2.3042,2.3042,0.046479972,2.456646667,0.215592144
34.73,2.77839,2.33983,2.33983,0.042741083,2.486016667,0.206739167
34.74,2.60972,2.34891,2.34891,0.015115968,2.435846667,0.122947013
34.75,2.76496,2.3169,2.3169,0.044612836,2.466253333,0.21121751
34.76,2.56773,2.33427,2.33427,0.012111905,2.41209,0.110054099
34.77,2.66565,2.34245,2.34245,0.023212942,2.450183333,0.152357941
34.78,2.58438,2.26901,2.26901,0.02210183,2.374133333,0.148666844
34.79,2.4901,2.31044,2.31044,0.007172826,2.370326667,0.084692536
34.8,2.45209,2.27932,2.27932,0.006633216,2.33691,0.081444559
34.81,2.5177,2.28388,2.28388,0.012149287,2.36182,0.110223805
34.82,2.58844,2.3817,2.3817,0.009498095,2.450613333,0.097458171
34.83,2.5532,2.30778,2.30778,0.013384661,2.389586667,0.115692097
34.84,2.59902,2.28649,2.28649,0.021705556,2.390666667,0.147328055
34.85,2.59557,2.39212,2.39212,0.009198201,2.459936667,0.09590725
34.86,2.57934,2.21429,2.21429,0.029613667,2.335973333,0.17208622
34.87,2.6747,2.35328,2.35328,0.022957959,2.46042,0.151518841
34.88,2.61075,2.26366,2.26366,0.026771437,2.379356667,0.163619795
34.89,2.5641,2.24903,2.24903,0.022059801,2.354053333,0.148525422
34.9,2.44862,2.17495,2.17495,0.016643393,2.266173333,0.129009275
34.91,2.46542,2.19825,2.19825,0.01586218,2.287306667,0.125945146
34.92,2.55412,2.24114,2.24114,0.021768107,2.345466667,0.147540187
34.93,2.43216,2.24988,2.24988,0.007383555,2.31064,0.085927616
34.94,2.48695,2.24391,2.24391,0.01312632,2.324923333,0.114570155
34.95,2.54527,2.24409,2.24409,0.020157643,2.344483333,0.141977614
34.96,2.47771,2.26022,2.26022,0.010511533,2.332716667,0.102525769
34.97,2.59864,2.26762,2.26762,0.024349831,2.37796,0.156044324
34.98,2.64906,2.23513,2.23513,0.038075121,2.373106667,0.195128473
34.99,2.51624,2.24615,2.24615,0.016210802,2.33618,0.127321647
35,2.51336,2.24571,2.24571,0.015919227,2.334926667,0.12617142
35.01,2.39995,2.3289,2.3289,0.001121801,2.352583333,0.033493291
35.02,2.51486,2.21877,2.21877,0.019482064,2.317466667,0.139578165
35.03,2.38865,2.28075,2.28075,0.002587202,2.316716667,0.050864548
