"Time (ns)","RMSD (Å)"
31.13,2.0867
31.14,2.29069
31.15,2.26367
31.16,2.19601
31.17,2.12686
31.18,2.278
31.19,2.20788
31.2,2.21605
31.21,2.1687
31.22,2.21679
31.23,2.23547
31.24,2.18158
31.25,2.23359
31.26,2.25778
31.27,2.23484
31.28,2.31425
31.29,2.2892
31.3,2.27641
31.31,2.26018
31.32,2.15942
31.33,2.2636
31.34,2.283
31.35,2.21693
31.36,2.29255
31.37,2.331
31.38,2.26579
31.39,2.20314
31.4,2.1928
31.41,2.17343
31.42,2.20687
31.43,2.2034
31.44,2.22029
31.45,2.17237
31.46,2.29009
31.47,2.38098
31.48,2.28534
31.49,2.31287
31.5,2.3097
31.51,2.28066
31.52,2.24966
31.53,2.31353
31.54,2.31826
31.55,2.22001
31.56,2.21269
31.57,2.21608
31.58,2.21799
31.59,2.3351
31.6,2.33209
31.61,2.25745
31.62,2.21653
31.63,2.21812
31.64,2.23183
31.65,2.20175
31.66,2.23363
31.67,2.23013
31.68,2.27414
31.69,2.28898
31.7,2.23435
31.71,2.33446
31.72,2.24388
31.73,2.25303
31.74,2.3613
31.75,2.23405
31.76,2.24702
31.77,2.3044
31.78,2.29891
31.79,2.27399
31.8,2.26557
31.81,2.32455
31.82,2.21977
31.83,2.31615
31.84,2.31956
31.85,2.28534
31.86,2.25171
31.87,2.35005
31.88,2.40283
31.89,2.41743
31.9,2.34141
31.91,2.36285
31.92,2.31848
31.93,2.30052
31.94,2.32453
31.95,2.32836
31.96,2.304
31.97,2.33305
31.98,2.24199
31.99,2.2128
32,2.21746
32.01,2.196
32.02,2.25462
32.03,2.21872
32.04,2.26258
32.05,2.20379
32.06,2.08568
32.07,2.15814
32.08,2.16319
32.09,2.17602
32.1,2.124
32.11,2.08725
32.12,2.04142
32.13,2.07809
32.14,2.09415
32.15,1.96279
32.16,2.05645
32.17,2.13922
32.18,2.03473
32.19,1.99379
32.2,2.03932
32.21,2.08302
32.22,2.10084
32.23,2.14127
32.24,2.11123
32.25,2.18309
32.26,2.0489
32.27,1.96885
32.28,1.94644
32.29,2.02536
32.3,1.93916
32.31,1.87891
32.32,1.8885
32.33,1.90332
32.34,1.9616
32.35,2.00903
32.36,2.01933
32.37,2.05716
32.38,2.03475
32.39,2.0846
32.4,2.03834
32.41,2.07413
32.42,2.17058
32.43,2.14808
32.44,2.24892
32.45,2.13866
32.46,2.13477
32.47,2.12014
32.48,2.04233
32.49,2.12677
32.5,2.129
32.51,2.05498
32.52,2.15935
32.53,1.97746
32.54,2.15916
32.55,2.09189
32.56,2.02832
32.57,1.9862
32.58,2.03473
32.59,2.07657
32.6,1.99751
32.61,2.06714
32.62,2.04414
32.63,2.07197
32.64,2.20486
32.65,2.17441
32.66,2.19901
32.67,2.15371
32.68,2.19718
32.69,2.24677
32.7,2.14486
32.71,2.17507
32.72,2.13808
32.73,2.13723
32.74,2.12271
32.75,2.16906
32.76,2.2706
32.77,2.28987
32.78,2.2677
32.79,2.30529
32.8,2.3072
32.81,2.2764
32.82,2.25478
32.83,2.29458
32.84,2.31566
32.85,2.33734
32.86,2.3438
32.87,2.33545
32.88,2.3615
32.89,2.36269
32.9,2.43901
32.91,2.34994
32.92,2.31339
32.93,2.2818
32.94,2.31535
32.95,2.34378
32.96,2.38469
32.97,2.33545
32.98,2.30344
32.99,2.20549
33,2.27747
33.01,2.34961
33.02,2.21627
33.03,2.25387
33.04,2.28406
33.05,2.25273
33.06,2.29122
33.07,2.21356
33.08,2.2452
33.09,2.18811
33.1,2.1417
33.11,2.14636
33.12,2.1669
33.13,2.1995
33.14,2.26294
33.15,2.32306
33.16,2.18525
33.17,2.11525
33.18,2.15416
33.19,2.14313
33.2,2.08083
33.21,2.12703
33.22,2.08507
33.23,2.08369
33.24,2.09638
33.25,2.12738
33.26,2.19405
33.27,2.20775
33.28,2.23311
33.29,2.24911
33.3,2.2314
33.31,2.20826
33.32,2.23414
33.33,2.21805
33.34,2.26206
33.35,2.2459
33.36,2.34784
33.37,2.18164
33.38,2.17162
33.39,2.14472
33.4,2.1814
33.41,2.2198
33.42,2.23401
33.43,2.24487
33.44,2.19384
33.45,2.17395
33.46,2.28445
33.47,2.21482
33.48,2.21494
33.49,2.22918
33.5,2.22541
33.51,2.20091
33.52,2.28251
33.53,2.22157
33.54,2.24415
33.55,2.30767
33.56,2.27186
33.57,2.23785
33.58,2.2559
33.59,2.25577
33.6,2.20707
33.61,2.23173
33.62,2.27801
33.63,2.30774
33.64,2.28868
33.65,2.21381
33.66,2.32652
33.67,2.31318
33.68,2.33176
33.69,2.31491
33.7,2.33196
33.71,2.37144
33.72,2.3549
33.73,2.35127
33.74,2.3241
33.75,2.32397
33.76,2.33672
33.77,2.27078
33.78,2.26676
33.79,2.13588
33.8,2.11707
33.81,2.18616
33.82,2.21243
33.83,2.26995
33.84,2.23573
33.85,2.24028
33.86,2.3372
33.87,2.46843
33.88,2.44858
33.89,2.45455
33.9,2.44341
33.91,2.30035
33.92,2.26029
33.93,2.43067
33.94,2.33299
33.95,2.32644
33.96,2.33204
33.97,2.27939
33.98,2.25825
33.99,2.3104
34,2.2454
34.01,2.29859
34.02,2.28529
34.03,2.28461
34.04,2.37314
34.05,2.31286
34.06,2.356
34.07,2.38626
34.08,2.40488
34.09,2.30511
34.1,2.29886
34.11,2.28635
34.12,2.34694
34.13,2.29432
34.14,2.32595
34.15,2.27727
34.16,2.28539
34.17,2.26511
34.18,2.22017
34.19,2.17529
34.2,2.16532
34.21,2.19041
34.22,2.23445
34.23,2.31405
34.24,2.23634
34.25,2.3606
34.26,2.23603
34.27,2.27042
34.28,2.26085
34.29,2.34285
34.3,2.24852
34.31,2.27866
34.32,2.21659
34.33,2.2159
34.34,2.23359
34.35,2.22798
34.36,2.27144
34.37,2.31054
34.38,2.23068
34.39,2.22977
34.4,2.27772
34.41,2.33463
34.42,2.29265
34.43,2.33507
34.44,2.33943
34.45,2.28497
34.46,2.31163
34.47,2.37187
34.48,2.3046
34.49,2.28922
34.5,2.30152
34.51,2.27016
34.52,2.27734
34.53,2.28411
34.54,2.30879
34.55,2.40927
34.56,2.4088
34.57,2.29146
34.58,2.23972
34.59,2.3057
34.6,2.33597
34.61,2.30279
34.62,2.2511
34.63,2.24736
34.64,2.2977
34.65,2.25677
34.66,2.29262
34.67,2.29361
34.68,2.23711
34.69,2.26058
34.7,2.30499
34.71,2.25099
34.72,2.3042
34.73,2.33983
34.74,2.34891
34.75,2.3169
34.76,2.33427
34.77,2.34245
34.78,2.26901
34.79,2.31044
34.8,2.27932
34.81,2.28388
34.82,2.3817
34.83,2.30778
34.84,2.28649
34.85,2.39212
34.86,2.21429
34.87,2.35328
34.88,2.26366
34.89,2.24903
34.9,2.17495
34.91,2.19825
34.92,2.24114
34.93,2.24988
34.94,2.24391
34.95,2.24409
34.96,2.26022
34.97,2.26762
34.98,2.23513
34.99,2.24615
35,2.24571
35.01,2.3289
35.02,2.21877
35.03,2.28075
35.04,2.2388
35.05,2.23655
35.06,2.16436
35.07,2.23308
35.08,2.29041
35.09,2.2511
35.1,2.26529
35.11,2.26406
35.12,2.30528
35.13,2.2183
35.14,2.23198
35.15,2.27061
35.16,2.22939
35.17,2.13092
35.18,2.25466
35.19,2.24602
35.2,2.24076
35.21,2.19669
35.22,2.20945
35.23,2.23371
35.24,2.34618
35.25,2.34201
35.26,2.3804
35.27,2.36066
35.28,2.244
35.29,2.19596
35.3,2.27867
35.31,2.18308
35.32,2.12798
35.33,2.20658
35.34,2.26303
35.35,2.37292
35.36,2.41203
35.37,2.39743
35.38,2.42899
35.39,2.36919
35.4,2.29486
35.41,2.2358
35.42,2.32986
35.43,2.28534
35.44,2.27467
35.45,2.29964
35.46,2.21268
35.47,2.25569
35.48,2.3709
35.49,2.40062
35.5,2.27112
35.51,2.2615
35.52,2.26443
35.53,2.18173
35.54,2.08932
35.55,2.14123
35.56,2.13625
35.57,2.04048
35.58,2.06377
35.59,2.07445
35.6,2.12468
35.61,2.09677
35.62,2.12206
35.63,2.20211
35.64,2.24178
35.65,2.12748
35.66,1.96054
35.67,1.98729
35.68,1.93425
35.69,2.00531
35.7,1.97499
35.71,1.94814
35.72,1.95849
35.73,1.94802
35.74,1.97699
35.75,1.8927
35.76,1.92049
35.77,2.00602
35.78,1.99912
35.79,1.99901
35.8,2.09748
35.81,2.08958
35.82,2.14455
35.83,2.08163
35.84,1.98401
35.85,2.05167
35.86,2.09803
35.87,2.03126
35.88,2.02853
35.89,2.00652
35.9,2.04542
35.91,2.03829
35.92,2.03533
35.93,1.98401
35.94,1.91232
35.95,1.90291
35.96,2.00035
35.97,1.93935
35.98,2.03598
35.99,1.98877
36,1.97419
36.01,2.00382
36.02,2.01588
36.03,2.06931
36.04,2.0602
36.05,2.06673
36.06,2.0613
36.07,2.11157
36.08,2.04386
36.09,2.0493
36.1,2.12902
36.11,2.06781
36.12,2.14644
36.13,2.12553
36.14,2.10565
36.15,2.07096
36.16,1.97223
36.17,2.01516
36.18,1.91886
36.19,1.96426
36.2,2.02724
36.21,2.04057
36.22,1.93344
36.23,1.9685
36.24,1.88991
36.25,1.88798
36.26,1.94376
36.27,2.02332
36.28,1.91367
36.29,2.02066
36.3,2.02001
36.31,1.94446
36.32,1.94502
36.33,1.93439
36.34,2.02075
36.35,2.03546
36.36,1.93665
36.37,1.88353
36.38,1.87121
36.39,1.92524
36.4,2.01027
36.41,2.08485
36.42,2.04048
36.43,1.96626
36.44,1.91519
36.45,1.93875
36.46,2.02591
36.47,2.0647
36.48,2.0142
36.49,1.98564
36.5,1.90161
36.51,1.85046
36.52,1.81879
36.53,1.90698
36.54,1.92492
36.55,1.91633
36.56,1.82705
36.57,1.83232
36.58,1.82708
36.59,1.8847
36.6,1.95829
36.61,1.89527
36.62,1.88917
36.63,2.05931
36.64,1.93487
36.65,1.96466
36.66,1.96044
36.67,2.13381
36.68,2.15179
36.69,2.12921
36.7,2.19929
36.71,2.24524
36.72,2.27772
36.73,2.21825
36.74,2.29934
36.75,2.26172
36.76,2.19535
36.77,2.3172
36.78,2.25054
36.79,2.13467
36.8,2.33965
36.81,2.27476
36.82,2.37246
36.83,2.34088
36.84,2.21693
36.85,2.31111
36.86,2.19804
36.87,2.22453
36.88,2.23154
36.89,2.12935
36.9,2.17124
36.91,2.13228
36.92,2.07181
36.93,2.00034
36.94,2.08042
36.95,2.06968
36.96,2.08809
36.97,2.12456
36.98,2.10843
36.99,2.13219
37,2.19644
37.01,2.19522
37.02,2.25789
37.03,2.13523
37.04,2.14249
37.05,2.1349
37.06,2.0616
37.07,2.02436
37.08,2.0257
37.09,1.95398
37.1,1.92376
37.11,1.86835
37.12,1.91732
37.13,2.00789
37.14,1.86064
37.15,1.82863
37.16,1.8163
37.17,1.82753
37.18,1.89121
37.19,1.88169
37.2,2.04585
37.21,1.95148
37.22,1.97819
37.23,1.99983
37.24,1.96943
37.25,1.93674
37.26,1.87818
37.27,1.99749
37.28,2.00235
37.29,2.01502
37.3,1.99091
37.31,1.95932
37.32,1.9437
37.33,2.02255
37.34,1.93194
37.35,2.04976
37.36,1.93619
37.37,1.86395
37.38,1.91515
37.39,1.86751
37.4,1.98207
37.41,1.89223
37.42,1.96044
37.43,1.91339
37.44,1.93779
37.45,1.87786
37.46,1.96644
37.47,1.91471
37.48,1.91276
37.49,1.91442
37.5,1.91387
37.51,1.97177
37.52,2.01105
37.53,1.95691
37.54,1.98946
37.55,2.06553
37.56,2.01825
37.57,2.04552
37.58,1.98941
37.59,1.91873
37.6,1.87526
37.61,1.87491
37.62,1.95819
37.63,1.89965
37.64,1.8954
37.65,1.90912
37.66,1.92183
37.67,1.90857
37.68,1.9072
37.69,1.92398
37.7,1.93589
37.71,1.96743
37.72,1.96644
37.73,1.92703
37.74,1.99474
37.75,1.93289
37.76,1.89284
37.77,1.90283
37.78,1.89812
37.79,1.95443
37.8,1.99744
37.81,1.96246
37.82,1.99052
37.83,1.87036
37.84,1.84197
37.85,1.83447
37.86,1.84743
37.87,1.8171
37.88,1.86044
37.89,1.83242
37.9,1.82829
37.91,1.95704
37.92,1.99979
37.93,1.95935
37.94,1.8916
37.95,2.05785
37.96,1.99364
37.97,2.11006
37.98,2.06999
37.99,2.04501
38,1.99202
38.01,2.09102
38.02,2.07249
38.03,2.10493
38.04,2.03322
38.05,1.8946
38.06,1.94711
38.07,1.87073
38.08,1.96403
38.09,1.97897
38.1,1.94988
38.11,1.94383
38.12,2.06651
38.13,1.9809
38.14,1.93848
38.15,2.02453
38.16,1.92534
38.17,1.97024
38.18,2.01829
38.19,2.02308
38.2,1.97209
38.21,2.04255
38.22,2.07538
38.23,2.03472
38.24,2.0517
38.25,2.05124
38.26,2.04136
38.27,2.07793
38.28,2.0216
38.29,1.93288
38.3,2.0161
38.31,1.87014
38.32,1.98239
38.33,2.03125
38.34,2.08421
38.35,2.03684
38.36,2.05238
38.37,2.02997
38.38,2.01944
38.39,1.99661
38.4,1.97926
38.41,1.98987
38.42,1.95036
38.43,1.99477
38.44,1.9831
38.45,1.83666
38.46,1.84166
38.47,1.91619
38.48,1.95786
38.49,2.0937
38.5,2.00801
38.51,2.01959
38.52,2.02624
38.53,2.03441
38.54,1.96542
38.55,2.016
38.56,2.0101
38.57,1.99017
38.58,1.89701
38.59,1.81868
38.6,1.84942
38.61,1.90503
38.62,1.99808
38.63,1.94117
38.64,1.88051
38.65,1.82906
38.66,1.79373
38.67,1.84076
38.68,1.81384
38.69,1.86443
38.7,1.85843
38.71,1.97398
38.72,1.869
38.73,1.78456
38.74,1.76988
38.75,1.77444
38.76,1.87438
38.77,1.89141
38.78,1.86798
38.79,1.93121
38.8,1.86189
38.81,1.86634
38.82,1.85392
38.83,1.83173
38.84,1.93745
38.85,1.8999
38.86,1.96141
38.87,1.96596
38.88,1.8841
38.89,1.97836
38.9,2.00145
38.91,2.04422
38.92,2.02164
38.93,1.96692
38.94,1.91258
38.95,1.79775
38.96,1.8459
38.97,1.86812
38.98,1.7613
38.99,1.81575
39,1.85806
39.01,1.86512
39.02,1.84824
39.03,1.82636
39.04,1.77225
39.05,1.80127
39.06,1.7928
39.07,1.78558
39.08,1.8371
39.09,1.89693
39.1,1.91717
39.11,1.79648
39.12,1.75725
39.13,1.74764
39.14,1.81405
39.15,1.81345
39.16,1.84989
39.17,1.81573
39.18,1.86203
39.19,1.82368
39.2,1.85176
39.21,1.83191
39.22,1.78211
39.23,1.8742
39.24,1.86623
39.25,1.86397
39.26,1.90479
39.27,1.91154
39.28,1.8823
39.29,1.82407
39.3,1.87192
39.31,1.80514
39.32,1.73486
39.33,1.85374
39.34,1.775
39.35,1.87811
39.36,1.91324
39.37,1.76887
39.38,1.77645
39.39,1.76397
39.4,1.76905
39.41,1.83752
39.42,1.85533
39.43,1.78707
39.44,1.78394
39.45,1.76337
39.46,1.81567
39.47,1.8742
39.48,1.87701
39.49,1.88022
39.5,1.88574
39.51,1.86484
39.52,1.84773
39.53,1.79899
39.54,1.75133
39.55,1.82173
39.56,1.84513
39.57,1.87312
39.58,1.93463
39.59,1.8601
39.6,1.7945
39.61,1.72054
39.62,1.8188
39.63,1.86383
39.64,1.87546
39.65,1.88613
39.66,1.8158
39.67,1.86797
39.68,1.8562
39.69,1.85761
39.7,1.77446
39.71,1.83695
39.72,1.80463
39.73,1.8002
39.74,1.81867
39.75,1.85248
39.76,1.9101
39.77,1.88698
39.78,1.86092
39.79,1.91034
39.8,1.84914
39.81,1.87852
39.82,1.82528
39.83,1.89124
39.84,1.81656
39.85,1.88578
39.86,1.88303
39.87,1.80945
39.88,1.77851
39.89,1.88824
39.9,1.83518
39.91,1.78756
39.92,1.80205
39.93,1.78484
39.94,1.71809
39.95,1.82076
39.96,1.87195
39.97,1.85306
39.98,1.83825
39.99,1.78894
40,1.7453
40.01,1.74835
40.02,1.79471
40.03,1.77271
40.04,1.80238
40.05,1.79404
40.06,1.88232
40.07,1.80111
40.08,1.82617
40.09,1.84205
40.1,1.79226
40.11,1.76569
40.12,1.76877
40.13,1.80791
40.14,1.7562
40.15,1.82927
40.16,1.82562
40.17,1.80121
40.18,1.78776
40.19,1.74602
40.2,1.72687
40.21,1.79195
40.22,1.79263
40.23,1.71844
40.24,1.82175
40.25,1.75123
40.26,1.87312
40.27,1.80185
40.28,1.83035
40.29,1.87726
40.3,1.78223
40.31,1.77252
40.32,1.79635
40.33,1.83233
40.34,1.77556
40.35,1.78221
40.36,1.70751
40.37,1.72522
40.38,1.7673
40.39,1.74845
40.4,1.82405
40.41,1.78073
40.42,1.76209
40.43,1.75787
40.44,1.71559
40.45,1.7422
40.46,1.66551
40.47,1.68574
40.48,1.80301
40.49,1.8664
40.5,1.84579
40.51,1.77606
40.52,1.74387
40.53,1.80012
40.54,1.90351
40.55,1.8306
40.56,1.84043
40.57,1.93319
40.58,1.98046
40.59,1.98169
40.6,1.9758
40.61,1.89622
40.62,1.92918
40.63,1.95524
40.64,1.85189
40.65,1.84595
40.66,1.9245
40.67,1.93498
40.68,1.89074
40.69,1.82679
40.7,1.82614
40.71,1.91269
40.72,1.89372
40.73,1.96081
40.74,1.85272
40.75,1.94235
40.76,1.86881
40.77,1.88181
40.78,1.8497
40.79,1.9064
40.8,1.90911
40.81,1.83846
40.82,1.88016
40.83,1.83237
40.84,1.93084
40.85,1.93553
40.86,1.92131
40.87,1.88396
40.88,1.9139
40.89,1.90647
40.9,1.88076
40.91,1.84509
40.92,1.82282
40.93,1.88188
40.94,1.95199
40.95,1.85609
40.96,1.9594
40.97,1.99699
40.98,1.9799
40.99,2.00005
41,1.92294
41.01,1.93618
41.02,1.98679
41.03,1.91694
41.04,1.91779
41.05,1.91254
41.06,1.88632
41.07,1.89036
41.08,1.9669
41.09,1.90708
41.1,1.93165
41.11,1.87207
41.12,1.91171
41.13,1.99313
41.14,1.9666
41.15,1.88075
41.16,1.9062
41.17,1.96247
41.18,2.01666
41.19,2.10189
41.2,2.08182
41.21,2.00844
41.22,2.06087
41.23,2.0403
41.24,2.12809
41.25,2.03173
41.26,1.92889
41.27,2.04963
41.28,2.08482
41.29,2.03612
41.3,2.03709
41.31,1.94531
41.32,1.99295
41.33,1.96182
41.34,1.97779
41.35,1.99411
41.36,1.94379
41.37,2.02521
41.38,2.05647
41.39,1.99197
41.4,1.94039
41.41,2.0323
41.42,1.95757
41.43,1.89159
41.44,1.88451
41.45,1.84459
41.46,1.92605
41.47,1.95418
41.48,1.95563
41.49,1.94013
41.5,1.92605
41.51,1.9667
41.52,1.98396
41.53,1.99819
41.54,1.97508
41.55,1.98546
41.56,2.07958
41.57,1.94456
41.58,1.96083
41.59,2.01274
41.6,1.94691
41.61,2.06172
41.62,1.97053
41.63,1.98538
41.64,2.00731
41.65,2.06545
41.66,2.0475
41.67,2.03298
41.68,2.05683
41.69,2.20004
41.7,2.12881
41.71,2.06571
41.72,2.09404
41.73,1.99453
41.74,2.02798
41.75,2.04619
41.76,1.94283
41.77,1.98853
41.78,2.01774
41.79,2.09147
41.8,1.9681
41.81,2.08371
41.82,2.19118
41.83,2.15872
41.84,2.13327
41.85,2.04836
41.86,2.1175
41.87,2.17081
41.88,2.13788
41.89,2.15182
41.9,2.14753
41.91,2.08714
41.92,1.99925
41.93,1.9248
41.94,1.96136
41.95,2.0389
41.96,2.09172
41.97,1.98764
41.98,2.02898
41.99,2.02944
42,2.01672
42.01,2.00082
42.02,2.10254
42.03,2.09085
42.04,2.13296
42.05,2.03721
42.06,1.94425
42.07,2.04677
42.08,1.966
42.09,2.00039
42.1,1.96475
42.11,2.01009
42.12,1.89173
42.13,1.86072
42.14,1.94472
42.15,2.02763
42.16,2.04611
42.17,2.08475
42.18,1.99805
42.19,1.97816
42.2,2.0726
42.21,2.01956
42.22,2.09847
42.23,2.1329
42.24,2.04706
42.25,2.0446
42.26,2.05165
42.27,2.0435
42.28,2.14603
42.29,2.08189
42.3,2.09641
42.31,2.25652
42.32,2.17686
42.33,2.17676
42.34,2.15647
42.35,2.19509
42.36,2.13573
42.37,2.17355
42.38,2.18615
42.39,2.18571
42.4,2.14319
42.41,2.19623
42.42,2.16562
42.43,2.20661
42.44,2.22522
42.45,2.18523
42.46,2.19378
42.47,2.19417
42.48,2.15321
42.49,2.14662
42.5,2.16182
42.51,2.12719
42.52,2.04681
42.53,2.09729
42.54,2.11643
42.55,2.1705
42.56,2.1586
42.57,2.04223
42.58,2.08854
42.59,2.07433
42.6,2.10776
42.61,2.0416
42.62,2.02522
42.63,2.1084
42.64,2.08312
42.65,2.1207
42.66,2.12896
42.67,2.05469
42.68,2.08423
42.69,2.08587
42.7,2.00575
42.71,1.98367
42.72,2.08146
42.73,2.14433
42.74,2.23422
42.75,2.1519
42.76,2.20607
42.77,2.24979
42.78,2.18965
42.79,2.2628
42.8,2.24486
42.81,2.30909
42.82,2.28138
42.83,2.34468
42.84,2.3484
42.85,2.24953
42.86,2.23766
42.87,2.32322
42.88,2.37165
42.89,2.3278
42.9,2.27796
42.91,2.44752
42.92,2.49074
42.93,2.37118
42.94,2.32438
42.95,2.2666
42.96,2.3244
42.97,2.2282
42.98,2.19497
42.99,2.22942
43,2.17575
43.01,2.19048
43.02,2.23779
43.03,2.24506
43.04,2.31601
43.05,2.43534
43.06,2.42712
43.07,2.41351
43.08,2.38732
43.09,2.48598
43.1,2.45579
43.11,2.46821
43.12,2.38884
43.13,2.4198
43.14,2.3063
43.15,2.24178
43.16,2.20219
43.17,2.27304
43.18,2.24681
43.19,2.21182
43.2,2.17333
43.21,2.17411
43.22,2.10867
43.23,2.22656
43.24,2.24882
43.25,2.16658
43.26,2.20212
43.27,2.20639
43.28,2.23539
43.29,2.26033
43.3,2.24307
43.31,2.30949
43.32,2.45942
43.33,2.436
43.34,2.51844
43.35,2.53287
43.36,2.6058
43.37,2.62415
43.38,2.4902
43.39,2.45272
43.4,2.6285
43.41,2.49993
43.42,2.44561
43.43,2.51499
43.44,2.43996
43.45,2.43041
43.46,2.53465
43.47,2.48574
43.48,2.51835
43.49,2.50877
43.5,2.52941
43.51,2.48707
43.52,2.59675
43.53,2.56524
43.54,2.47619
43.55,2.44703
43.56,2.53783
43.57,2.52509
43.58,2.39346
43.59,2.48674
43.6,2.4396
43.61,2.47097
43.62,2.46231
43.63,2.42102
43.64,2.37323
43.65,2.41594
43.66,2.35173
43.67,2.32444
43.68,2.32426
43.69,2.28039
43.7,2.40084
43.71,2.34198
43.72,2.365
43.73,2.32357
43.74,2.3185
43.75,2.31014
43.76,2.26102
43.77,2.31424
43.78,2.27556
43.79,2.32053
43.8,2.3339
43.81,2.27091
43.82,2.3426
43.83,2.36873
43.84,2.32468
43.85,2.49504
43.86,2.57486
43.87,2.52881
43.88,2.42891
43.89,2.47627
43.9,2.34855
43.91,2.43796
43.92,2.29065
43.93,2.38154
43.94,2.2714
43.95,2.41346
43.96,2.35361
43.97,2.29453
43.98,2.2405
43.99,2.37264
44,2.32193
44.01,2.29948
44.02,2.2128
44.03,2.299
44.04,2.23214
44.05,2.21038
44.06,2.17508
44.07,2.22617
44.08,2.24468
44.09,2.28612
44.1,2.24666
44.11,2.21196
44.12,2.12136
44.13,2.21402
44.14,2.17719
44.15,2.22867
44.16,2.11293
44.17,2.12792
44.18,2.25347
44.19,2.22703
44.2,2.23604
44.21,2.13994
44.22,2.24649
44.23,2.20626
44.24,2.27962
44.25,2.24976
44.26,2.26199
44.27,2.23418
44.28,2.18792
44.29,2.25441
44.3,2.21632
44.31,2.20431
44.32,2.07218
44.33,2.22442
44.34,2.22499
44.35,2.25963
44.36,2.1309
44.37,2.21609
44.38,2.21081
44.39,2.24054
44.4,2.22271
44.41,2.2757
44.42,2.20556
44.43,2.31268
44.44,2.3176
44.45,2.27419
44.46,2.30517
44.47,2.32855
44.48,2.14536
44.49,2.14895
44.5,2.25022
44.51,2.15892
44.52,2.28568
44.53,2.26274
44.54,2.27089
44.55,2.3063
44.56,2.2079
44.57,2.17417
44.58,2.34995
44.59,2.37804
44.6,2.46298
44.61,2.50465
44.62,2.50225
44.63,2.44998
44.64,2.41364
44.65,2.44122
44.66,2.60376
44.67,2.61679
44.68,2.54217
44.69,2.52834
44.7,2.57848
44.71,2.4501
44.72,2.4921
44.73,2.45447
44.74,2.41427
44.75,2.47812
44.76,2.49805
44.77,2.40179
44.78,2.20888
44.79,2.29415
44.8,2.30171
44.81,2.21907
44.82,2.21362
44.83,2.25549
44.84,2.25471
44.85,2.22591
44.86,2.20418
44.87,2.23016
44.88,2.26602
44.89,2.34227
44.9,2.15898
44.91,2.27421
44.92,2.23192
44.93,2.30223
44.94,2.30952
44.95,2.31427
44.96,2.25436
44.97,2.21089
44.98,2.22062
44.99,2.1953
45,2.25815
45.01,2.23521
45.02,2.20283
45.03,2.17998
45.04,2.17508
45.05,2.34332
45.06,2.25235
45.07,2.20385
45.08,2.23981
45.09,2.23968
45.1,2.2154
45.11,2.31997
45.12,2.12005
45.13,2.18072
45.14,2.09971
45.15,2.11976
45.16,2.1163
45.17,2.21456
45.18,2.24079
45.19,2.3123
45.2,2.28614
45.21,2.37247
45.22,2.28976
45.23,2.33548
45.24,2.2783
45.25,2.29332
45.26,2.33197
45.27,2.33746
45.28,2.30152
45.29,2.23667
45.3,2.2333
45.31,2.20966
45.32,2.22492
45.33,2.31832
45.34,2.3382
45.35,2.33376
45.36,2.18528
45.37,2.23735
45.38,2.23966
45.39,2.24639
45.4,2.31919
45.41,2.2688
45.42,2.21366
45.43,2.3022
45.44,2.14477
45.45,2.15786
45.46,2.17436
45.47,2.118
45.48,2.14709
45.49,2.09848
45.5,2.05367
45.51,2.07256
45.52,2.02551
45.53,2.02058
45.54,1.97081
45.55,2.11709
45.56,2.10602
45.57,2.07424
45.58,2.06712
45.59,2.14274
45.6,2.27495
45.61,2.26293
45.62,2.34494
45.63,2.23412
45.64,2.32453
45.65,2.24248
45.66,2.28055
45.67,2.2708
45.68,2.27708
45.69,2.34338
45.7,2.27548
45.71,2.21906
45.72,2.2697
45.73,2.37058
45.74,2.39218
45.75,2.39658
45.76,2.5205
45.77,2.56122
45.78,2.56748
45.79,2.38766
45.8,2.39267
45.81,2.33701
45.82,2.35744
45.83,2.42827
45.84,2.35878
45.85,2.31461
45.86,2.39009
45.87,2.38977
45.88,2.40039
45.89,2.40584
45.9,2.34918
45.91,2.4023
45.92,2.45297
45.93,2.47891
45.94,2.40164
45.95,2.41285
45.96,2.42892
45.97,2.6102
45.98,2.54759
45.99,2.50659
46,2.5568
46.01,2.6228
46.02,2.61222
46.03,2.55204
46.04,2.60049
46.05,2.678
46.06,2.63575
46.07,2.63828
46.08,2.6107
46.09,2.51831
46.1,2.567
46.11,2.57734
46.12,2.64513
46.13,2.64836
46.14,2.56605
46.15,2.52892
46.16,2.59931
46.17,2.57001
46.18,2.50628
46.19,2.5616
46.2,2.58343
46.21,2.58565
46.22,2.54439
46.23,2.61994
46.24,2.68357
46.25,2.69297
46.26,2.69178
46.27,2.68335
46.28,2.60986
46.29,2.65912
46.3,2.62864
46.31,2.5508
46.32,2.54098
46.33,2.48765
46.34,2.49966
46.35,2.53042
46.36,2.40773
46.37,2.52179
46.38,2.5393
46.39,2.48969
46.4,2.53945
46.41,2.61796
46.42,2.49321
46.43,2.54147
46.44,2.59255
46.45,2.62627
46.46,2.59668
46.47,2.68975
46.48,2.55622
46.49,2.45574
46.5,2.50567
46.51,2.4415
46.52,2.44952
46.53,2.40422
46.54,2.5951
46.55,2.54193
46.56,2.61072
46.57,2.59992
46.58,2.56201
46.59,2.56134
46.6,2.572
46.61,2.52108
46.62,2.51222
46.63,2.48704
46.64,2.4889
46.65,2.55704
46.66,2.6277
46.67,2.58832
46.68,2.58938
46.69,2.5695
46.7,2.54569
46.71,2.46473
